"Accession","chrm","region","locus_tag","gene","start_end_strand","excluded_from_cluster","cluster"
"NRRL3249","3249_Z2_len3401109",1,"3249_Z2__g001649--FSPOR_8884","3249_Z2__g001649--FSPOR_8884","complement(30292..31844)","no","3249_Z2_len3401109.region001"
"NRRL3249","3249_Z2_len3401109",1,"3249_Z2__g001650--FSPOR_8882","3249_Z2__g001650--FSPOR_8882","36707..37876","no","3249_Z2_len3401109.region001"
"NRRL3249","3249_Z2_len3401109",1,"3249_Z2__g001651--FSPOR_6970","3249_Z2__g001651--FSPOR_6970","complement(38606..41185)","no","3249_Z2_len3401109.region001"
"NRRL3249","3249_Z2_len3401109",2,"PWP1","3249_Z2__g002009--FGSG_00449..FSPOR_10183","2597..4283","no","3249_Z2_len3401109.region002"
"NRRL3249","3249_Z2_len3401109",2,"3249_Z2__g002010--FGSG_00450..FSPOR_10182","3249_Z2__g002010--FGSG_00450..FSPOR_10182","7476..8396","no","3249_Z2_len3401109.region002"
"NRRL3249","3249_Z2_len3401109",2,"3249_Z2__g002011--FGSG_00451..FSPOR_10181","3249_Z2__g002011--FGSG_00451..FSPOR_10181","10001..10936","no","3249_Z2_len3401109.region002"
"NRRL3249","3249_Z2_len3401109",2,"3249_Z2__g002012--FGSG_00452..FSPOR_10180","3249_Z2__g002012--FGSG_00452..FSPOR_10180","complement(11059..11805)","no","3249_Z2_len3401109.region002"
"NRRL3249","3249_Z2_len3401109",2,"3249_Z2__g002013--FGSG_00453..FSPOR_10179","3249_Z2__g002013--FGSG_00453..FSPOR_10179","13311..14010","no","3249_Z2_len3401109.region002"
"NRRL3249","3249_Z2_len3401109",2,"3249_Z2__g002014--FGSG_00454..FSPOR_10178","3249_Z2__g002014--FGSG_00454..FSPOR_10178","complement(14538..15964)","no","3249_Z2_len3401109.region002"
"NRRL3249","3249_Z2_len3401109",2,"3249_Z2__g002015--FGSG_00455..FSPOR_10177","3249_Z2__g002015--FGSG_00455..FSPOR_10177","complement(16844..17860)","no","3249_Z2_len3401109.region002"
"NRRL3249","3249_Z22_len148083",1,"TRI3","3249_Z22__g012067--FGSG_03534..FSPOR_6145","1637..3419","no","3249_Z22_len148083.region001"
"NRRL3249","3249_Z22_len148083",1,"TRI4","3249_Z22__g012068--FGSG_03535..FSPOR_6146","complement(4180..5922)","no","3249_Z22_len148083.region001"
"NRRL3249","3249_Z22_len148083",1,"TRI5","3249_Z22__g012069--FGSG_03537..FSPOR_6147","10001..11185","no","3249_Z22_len148083.region001"
"NRRL3249","3249_Z22_len148083",1,"TRI10","3249_Z22__g012070--FGSG_03538..FSPOR_6148","12156..13141","no","3249_Z22_len148083.region001"
"NRRL3249","3249_Z22_len148083",1,"TRI11","3249_Z22__g012071","complement(14990..16711)","no","3249_Z22_len148083.region001"
"NRRL3249","3249_Z3_len3137824",1,"3249_Z3__g002887--FGSG_07670..FSPOR_1778","3249_Z3__g002887--FGSG_07670..FSPOR_1778","complement(1023..1857)","no","3249_Z3_len3137824.region001"
"NRRL3249","3249_Z3_len3137824",1,"3249_Z3__g002888--FGSG_07671..FSPOR_1777","3249_Z3__g002888--FGSG_07671..FSPOR_1777","complement(2382..3761)","no","3249_Z3_len3137824.region001"
"NRRL3249","3249_Z3_len3137824",1,"3249_Z3__g002889--FGSG_07672..FSPOR_1776","3249_Z3__g002889--FGSG_07672..FSPOR_1776","complement(7717..9001)","no","3249_Z3_len3137824.region001"
"NRRL3249","3249_Z3_len3137824",1,"3249_Z3__g002890--FGSG_07673..FSPOR_1775","3249_Z3__g002890--FGSG_07673..FSPOR_1775","10001..11023","no","3249_Z3_len3137824.region001"
"NRRL3249","3249_Z3_len3137824",1,"3249_Z3__g002891","3249_Z3__g002891","12174..12964","no","3249_Z3_len3137824.region001"
"NRRL3249","3249_Z3_len3137824",1,"3249_Z3__g002892--FGSG_13181..FSPOR_1773","3249_Z3__g002892--FGSG_13181..FSPOR_1773","14307..14900","no","3249_Z3_len3137824.region001"
"NRRL3249","3249_Z3_len3137824",1,"3249_Z3__g002893--FGSG_13182..FSPOR_1772","3249_Z3__g002893--FGSG_13182..FSPOR_1772","complement(15131..15709)","no","3249_Z3_len3137824.region001"
"NRRL3249","3249_Z3_len3137824",1,"3249_Z3__g002894--FSPOR_1771","3249_Z3__g002894--FSPOR_1771","complement(16322..16834)","no","3249_Z3_len3137824.region001"
"NRRL3249","3249_Z3_len3137824",1,"3249_Z3__g002895--FGSG_07676..FSPOR_1770","3249_Z3__g002895--FGSG_07676..FSPOR_1770","17539..17976","no","3249_Z3_len3137824.region001"
"NRRL3249","3249_Z3_len3137824",1,"3249_Z3__g002896--FGSG_13184..FSPOR_1769","3249_Z3__g002896--FGSG_13184..FSPOR_1769","complement(18290..19273)","no","3249_Z3_len3137824.region001"
"NRRL3249","3249_Z3_len3137824",2,"3249_Z3__g002947--FSPOR_1720","3249_Z3__g002947--FSPOR_1720","738..1101","no","3249_Z3_len3137824.region002"
"NRRL3249","3249_Z3_len3137824",2,"3249_Z3__g002948--FGSG_13202..FSPOR_1719","3249_Z3__g002948--FGSG_13202..FSPOR_1719","3496..4470","no","3249_Z3_len3137824.region002"
"NRRL3249","3249_Z3_len3137824",2,"3249_Z3__g002949--FGSG_07728..FSPOR_1718","3249_Z3__g002949--FGSG_07728..FSPOR_1718","5035..5743","no","3249_Z3_len3137824.region002"
"NRRL3249","3249_Z3_len3137824",2,"3249_Z3__g002950--FGSG_07756..FSPOR_1717","3249_Z3__g002950--FGSG_07756..FSPOR_1717","9976..11592","no","3249_Z3_len3137824.region002"
"NRRL3249","3249_Z3_len3137824",2,"3249_Z3__g002951--FGSG_07757..FSPOR_1716","3249_Z3__g002951--FGSG_07757..FSPOR_1716","complement(11766..13094)","no","3249_Z3_len3137824.region002"
"NRRL3249","3249_Z3_len3137824",2,"PAN5_1","3249_Z3__g002952--FSPOR_1715","complement(16990..18339)","no","3249_Z3_len3137824.region002"
"NRRL3249","3249_Z3_len3137824",2,"BEA1","3249_Z3__g002953--FSPOR_1714","20001..29396","no","3249_Z3_len3137824.region002"
"NRRL3249","3249_Z3_len3137824",2,"3249_Z3__g002954--FGSG_07758..FSPOR_1713","3249_Z3__g002954--FGSG_07758..FSPOR_1713","29966..31084","no","3249_Z3_len3137824.region002"
"NRRL3249","3249_Z3_len3137824",2,"3249_Z3__g002955","3249_Z3__g002955","32352..35925","no","3249_Z3_len3137824.region002"
"NRRL3249","3249_Z3_len3137824",2,"3249_Z3__g002956","3249_Z3__g002956","36838..37278","no","3249_Z3_len3137824.region002"
"NRRL3249","3249_Z3_len3137824",2,"3249_Z3__g002957--FGSG_07760..FSPOR_1711","3249_Z3__g002957--FGSG_07760..FSPOR_1711","complement(39774..40560)","no","3249_Z3_len3137824.region002"
"NRRL3249","3249_Z3_len3137824",2,"3249_Z3__g002958--FSPOR_1710","3249_Z3__g002958--FSPOR_1710","41381..42133","no","3249_Z3_len3137824.region002"
"NRRL3249","3249_Z3_len3137824",2,"3249_Z3__g002959--FGSG_02302..FSPOR_1709","3249_Z3__g002959--FGSG_02302..FSPOR_1709","complement(42636..43784)","no","3249_Z3_len3137824.region002"
"NRRL3249","3249_Z3_len3137824",2,"3249_Z3__g002960--FSPOR_1708","3249_Z3__g002960--FSPOR_1708","45390..47699","no","3249_Z3_len3137824.region002"
"NRRL3249","3249_Z3_len3137824",3,"3249_Z3__g002994--FGSG_07790..FSPOR_1677","3249_Z3__g002994--FGSG_07790..FSPOR_1677","196..1093","no","3249_Z3_len3137824.region003"
"NRRL3249","3249_Z3_len3137824",3,"3249_Z3__g002995--FGSG_07791..FSPOR_1676","3249_Z3__g002995--FGSG_07791..FSPOR_1676","2875..3519","no","3249_Z3_len3137824.region003"
"NRRL3249","3249_Z3_len3137824",3,"3249_Z3__g002996--FGSG_10445..FSPOR_1675","3249_Z3__g002996--FGSG_10445..FSPOR_1675","4567..5250","no","3249_Z3_len3137824.region003"
"NRRL3249","3249_Z3_len3137824",3,"3249_Z3__g002997--FGSG_07792..FSPOR_1674","3249_Z3__g002997--FGSG_07792..FSPOR_1674","complement(7273..8390)","no","3249_Z3_len3137824.region003"
"NRRL3249","3249_Z3_len3137824",3,"3249_Z3__g002998--FGSG_07793..FSPOR_1673","3249_Z3__g002998--FGSG_07793..FSPOR_1673","10271..11326","no","3249_Z3_len3137824.region003"
"NRRL3249","3249_Z3_len3137824",3,"3249_Z3__g002999--FGSG_07794..FSPOR_1672","3249_Z3__g002999--FGSG_07794..FSPOR_1672","13498..14666","no","3249_Z3_len3137824.region003"
"NRRL3249","3249_Z3_len3137824",3,"3249_Z3__g003000--FGSG_07797..FSPOR_1670","3249_Z3__g003000--FGSG_07797..FSPOR_1670","complement(16598..17902)","no","3249_Z3_len3137824.region003"
"NRRL3249","3249_Z3_len3137824",3,"3249_Z3__g003001--FSPOR_1669","3249_Z3__g003001--FSPOR_1669","complement(18602..19191)","no","3249_Z3_len3137824.region003"
"NRRL3249","3249_Z3_len3137824",3,"FUS1","3249_Z3__g003002--FGSG_07798..FSPOR_1668","complement(20001..31846)","no","3249_Z3_len3137824.region003"
"NRRL3249","3249_Z3_len3137824",3,"FUS2","3249_Z3__g003003--FGSG_13222..FSPOR_1667","32442..33701","no","3249_Z3_len3137824.region003"
"NRRL3249","3249_Z3_len3137824",3,"FUS3","3249_Z3__g003004--FGSG_13223..FSPOR_1666","34546..35267","no","3249_Z3_len3137824.region003"
"NRRL3249","3249_Z3_len3137824",3,"FUS4","3249_Z3__g003005--FGSG_07800..FSPOR_1665","complement(35469..36782)","no","3249_Z3_len3137824.region003"
"NRRL3249","3249_Z3_len3137824",3,"FUS5","3249_Z3__g003006--FGSG_07801..FSPOR_1664","37617..38318","no","3249_Z3_len3137824.region003"
"NRRL3249","3249_Z3_len3137824",3,"FUS6","3249_Z3__g003007--FGSG_07802..FSPOR_1663","39932..41611","no","3249_Z3_len3137824.region003"
"NRRL3249","3249_Z3_len3137824",3,"FUS7","3249_Z3__g003008--FGSG_07803..FSPOR_1662","41951..43792","no","3249_Z3_len3137824.region003"
"NRRL3249","3249_Z3_len3137824",3,"FUS8","3249_Z3__g003009--FGSG_07804..FSPOR_1661","44469..46127","no","3249_Z3_len3137824.region003"
"NRRL3249","3249_Z3_len3137824",3,"FUS9","3249_Z3__g003010--FGSG_07805..FSPOR_1660","46528..47643","no","3249_Z3_len3137824.region003"
"NRRL3249","3249_Z3_len3137824",3,"3249_Z3__g003011--FGSG_13224..FSPOR_1659","3249_Z3__g003011--FGSG_13224..FSPOR_1659","47958..50390","no","3249_Z3_len3137824.region003"
"NRRL3249","3249_Z3_len3137824",4,"3249_Z3__g003606--FGSG_07072..FSPOR_9618","3249_Z3__g003606--FGSG_07072..FSPOR_9618","1877..2447","no","3249_Z3_len3137824.region004"
"NRRL3249","3249_Z3_len3137824",4,"3249_Z3__g003607--FGSG_07071..FSPOR_9617","3249_Z3__g003607--FGSG_07071..FSPOR_9617","4866..6242","no","3249_Z3_len3137824.region004"
"NRRL3249","3249_Z3_len3137824",4,"3249_Z3__g003608--FGSG_07070..FSPOR_9616","3249_Z3__g003608--FGSG_07070..FSPOR_9616","complement(7016..8252)","no","3249_Z3_len3137824.region004"
"NRRL3249","3249_Z3_len3137824",4,"3249_Z3__g003609--FGSG_07069..FSPOR_9615","3249_Z3__g003609--FGSG_07069..FSPOR_9615","9035..9989","no","3249_Z3_len3137824.region004"
"NRRL3249","3249_Z3_len3137824",4,"3249_Z3__g003610--FGSG_07068..FSPOR_9614","3249_Z3__g003610--FGSG_07068..FSPOR_9614","complement(11441..13970)","no","3249_Z3_len3137824.region004"
"NRRL3249","3249_Z3_len3137824",4,"UME6","3249_Z3__g003611--FGSG_07067..FSPOR_9613","25061..27125","no","3249_Z3_len3137824.region004"
"NRRL3249","3249_Z3_len3137824",4,"3249_Z3__g003612--FGSG_07066..FSPOR_9612","3249_Z3__g003612--FGSG_07066..FSPOR_9612","30001..30941","no","3249_Z3_len3137824.region004"
"NRRL3249","3249_Z3_len3137824",4,"3249_Z3__g003613--FGSG_07065..FSPOR_9611","3249_Z3__g003613--FGSG_07065..FSPOR_9611","31981..33267","no","3249_Z3_len3137824.region004"
"NRRL3249","3249_Z3_len3137824",4,"3249_Z3__g003614--FGSG_07064..FSPOR_9610","3249_Z3__g003614--FGSG_07064..FSPOR_9610","complement(34063..37825)","no","3249_Z3_len3137824.region004"
"NRRL3249","3249_Z3_len3137824",4,"3249_Z3__g003615","3249_Z3__g003615","43105..43613","no","3249_Z3_len3137824.region004"
"NRRL3249","3249_Z3_len3137824",4,"3249_Z3__g003616--FGSG_07063..FSPOR_9609","3249_Z3__g003616--FGSG_07063..FSPOR_9609","complement(43673..44596)","no","3249_Z3_len3137824.region004"
"NRRL3249","3249_Z3_len3137824",4,"ERD1","3249_Z3__g003617--FGSG_07062..FSPOR_9608","46443..47715","no","3249_Z3_len3137824.region004"
"NRRL3249","3249_Z3_len3137824",4,"3249_Z3__g003618--FGSG_07061..FSPOR_9607","3249_Z3__g003618--FGSG_07061..FSPOR_9607","49097..50431","no","3249_Z3_len3137824.region004"
"NRRL3249","3249_Z3_len3137824",4,"PCD1","3249_Z3__g003619--FGSG_07060..FSPOR_9606","51055..52362","no","3249_Z3_len3137824.region004"
"NRRL3249","3249_Z3_len3137824",4,"CTR2","3249_Z3__g003620--FGSG_07059..FSPOR_9605","complement(52945..53596)","no","3249_Z3_len3137824.region004"
"NRRL3249","3249_Z3_len3137824",4,"BNA1","3249_Z3__g003621--FGSG_07058..FSPOR_9604","54264..54952","no","3249_Z3_len3137824.region004"
"NRRL3249","3249_Z3_len3137824",4,"3249_Z3__g003622--FGSG_07057..FSPOR_9603","3249_Z3__g003622--FGSG_07057..FSPOR_9603","complement(55024..55870)","no","3249_Z3_len3137824.region004"
"NRRL3249","3249_Z3_len3137824",4,"3249_Z3__g003623--FGSG_07056..FSPOR_9602","3249_Z3__g003623--FGSG_07056..FSPOR_9602","57113..58531","no","3249_Z3_len3137824.region004"
"NRRL3249","3249_Z4_len3064622",1,"3249_Z4__g003758--FGSG_11405..FSPOR_8227","3249_Z4__g003758--FGSG_11405..FSPOR_8227","complement(785..2083)","no","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"3249_Z4__g003759--FGSG_13967..FSPOR_8226","3249_Z4__g003759--FGSG_13967..FSPOR_8226","4785..5171","no","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"3249_Z4__g003760--FGSG_11401..FSPOR_8225","3249_Z4__g003760--FGSG_11401..FSPOR_8225","complement(6503..7096)","no","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"3249_Z4__g003761","3249_Z4__g003761","8385..8468","yes","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"3249_Z4__g003762--FGSG_11400..FSPOR_8224","3249_Z4__g003762--FGSG_11400..FSPOR_8224","8689..9774","no","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"CHRY5","3249_Z4__g003763--FGSG_11399..FSPOR_8223","10951..12735","no","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"CHRY4","3249_Z4__g003764--FGSG_11398..FSPOR_8222","complement(13223..14008)","no","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"CHRY3","3249_Z4__g003765--FGSG_11397..FSPOR_8221","14717..15901","no","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"CHRY2","3249_Z4__g003766--FGSG_11396..FSPOR_8220","complement(16127..18413)","no","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"CHRY1","3249_Z4__g003767--FGSG_11395..FSPOR_8219","20001..27271","no","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"CHRY6","3249_Z4__g003768--FGSG_11394..FSPOR_8218","27572..28392","no","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"3249_Z4__g003769--FGSG_11393..FSPOR_8217","3249_Z4__g003769--FGSG_11393..FSPOR_8217","complement(28668..29324)","no","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"3249_Z4__g003770","3249_Z4__g003770","complement(30181..30266)","yes","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"3249_Z4__g003771--FGSG_11391..FSPOR_8216","3249_Z4__g003771--FGSG_11391..FSPOR_8216","complement(30639..32957)","no","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"3249_Z4__g003772--FGSG_13971..FSPOR_8215","3249_Z4__g003772--FGSG_13971..FSPOR_8215","35399..36610","no","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"3249_Z4__g003773","3249_Z4__g003773","39340..39438","yes","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"3249_Z4__g003774","3249_Z4__g003774","40281..40352","yes","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"3249_Z4__g003775--FGSG_11389..FSPOR_11717","3249_Z4__g003775--FGSG_11389..FSPOR_11717","complement(40644..42394)","no","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"3249_Z4__g003776","3249_Z4__g003776","43331..44205","no","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",1,"3249_Z4__g003777--FGSG_11388..FSPOR_11718","3249_Z4__g003777--FGSG_11388..FSPOR_11718","45417..46700","no","3249_Z4_len3064622.region001"
"NRRL3249","3249_Z4_len3064622",2,"3249_Z4__g003853--FGSG_11316..FSPOR_9120","3249_Z4__g003853--FGSG_11316..FSPOR_9120","536..1786","no","3249_Z4_len3064622.region002"
"NRRL3249","3249_Z4_len3064622",2,"ats1_1","3249_Z4__g003854","2011..2567","no","3249_Z4_len3064622.region002"
"NRRL3249","3249_Z4_len3064622",2,"3249_Z4__g003855--FGSG_11326..FSPOR_9121","3249_Z4__g003855--FGSG_11326..FSPOR_9121","complement(6841..8642)","no","3249_Z4_len3064622.region002"
"NRRL3249","3249_Z4_len3064622",2,"3249_Z4__g003856","3249_Z4__g003856","9591..9672","yes","3249_Z4_len3064622.region002"
"NRRL3249","3249_Z4_len3064622",2,"3249_Z4__g003857--FGSG_11327..FSPOR_9122","3249_Z4__g003857--FGSG_11327..FSPOR_9122","complement(10001..11670)","no","3249_Z4_len3064622.region002"
"NRRL3249","3249_Z4_len3064622",2,"3249_Z4__g003858--FGSG_11328..FSPOR_9123","3249_Z4__g003858--FGSG_11328..FSPOR_9123","13051..14097","no","3249_Z4_len3064622.region002"
"NRRL3249","3249_Z4_len3064622",2,"3249_Z4__g003859--FGSG_11329..FSPOR_9124","3249_Z4__g003859--FGSG_11329..FSPOR_9124","18396..18932","no","3249_Z4_len3064622.region002"
"NRRL3249","3249_Z4_len3064622",3,"3249_Z4__g004115--FGSG_11056..FSPOR_4647","3249_Z4__g004115--FGSG_11056..FSPOR_4647","764..1939","no","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",3,"3249_Z4__g004116--FGSG_11055..FSPOR_4646","3249_Z4__g004116--FGSG_11055..FSPOR_4646","2201..3880","no","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",3,"LYS1_1","3249_Z4__g004117--FGSG_11054..FSPOR_4645","5513..6841","no","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",3,"3249_Z4__g004118--FGSG_11022..FSPOR_4644","3249_Z4__g004118--FGSG_11022..FSPOR_4644","complement(7210..8344)","no","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",3,"3249_Z4__g004119--FGSG_11023..FSPOR_4643","3249_Z4__g004119--FGSG_11023..FSPOR_4643","8795..9458","no","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",3,"3249_Z4__g004120","3249_Z4__g004120","10012..10083","yes","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",3,"3249_Z4__g004121","3249_Z4__g004121","complement(10297..10768)","no","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",3,"3249_Z4__g004122--FGSG_11024..FSPOR_4642","3249_Z4__g004122--FGSG_11024..FSPOR_4642","complement(10856..11953)","no","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",3,"3249_Z4__g004123","3249_Z4__g004123","13118..14101","no","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",3,"3249_Z4__g004124--FSPOR_4641","3249_Z4__g004124--FSPOR_4641","14640..16320","no","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",3,"TRI15","3249_Z4__g004125--FGSG_11025..FSPOR_4639","complement(17416..18372)","no","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",3,"3249_Z4__g004126","3249_Z4__g004126","complement(19539..19635)","yes","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",3,"3249_Z4__g004127--FGSG_11026..FSPOR_4638","3249_Z4__g004127--FGSG_11026..FSPOR_4638","complement(20001..34315)","no","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",3,"3249_Z4__g004128--FGSG_11027..FSPOR_4637","3249_Z4__g004128--FGSG_11027..FSPOR_4637","complement(34953..36236)","no","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",3,"3249_Z4__g004129--FGSG_11028..FSPOR_4636","3249_Z4__g004129--FGSG_11028..FSPOR_4636","37209..41408","no","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",3,"3249_Z4__g004130--FGSG_11029..FSPOR_4635","3249_Z4__g004130--FGSG_11029..FSPOR_4635","42630..44549","no","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",3,"3249_Z4__g004131--FGSG_11030..FSPOR_4634","3249_Z4__g004131--FGSG_11030..FSPOR_4634","46622..47434","no","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",3,"3249_Z4__g004132--FGSG_11031..FSPOR_4633","3249_Z4__g004132--FGSG_11031..FSPOR_4633","49804..50436","no","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",3,"3249_Z4__g004133--FGSG_13866..FSPOR_4632","3249_Z4__g004133--FGSG_13866..FSPOR_4632","complement(51172..52826)","no","3249_Z4_len3064622.region003"
"NRRL3249","3249_Z4_len3064622",4,"GUK1_2","3249_Z4__g004164--FSPOR_4600","1388..2039","no","3249_Z4_len3064622.region004"
"NRRL3249","3249_Z4_len3064622",4,"3249_Z4__g004165--FGSG_11000..FSPOR_4599","3249_Z4__g004165--FGSG_11000..FSPOR_4599","complement(2375..2998)","no","3249_Z4_len3064622.region004"
"NRRL3249","3249_Z4_len3064622",4,"3249_Z4__g004166--FGSG_10999..FSPOR_4598","3249_Z4__g004166--FGSG_10999..FSPOR_4598","complement(3671..4476)","no","3249_Z4_len3064622.region004"
"NRRL3249","3249_Z4_len3064622",4,"3249_Z4__g004167--FGSG_10998..FSPOR_4597","3249_Z4__g004167--FGSG_10998..FSPOR_4597","complement(6390..7983)","no","3249_Z4_len3064622.region004"
"NRRL3249","3249_Z4_len3064622",4,"3249_Z4__g004168--FGSG_10996..FSPOR_4596","3249_Z4__g004168--FGSG_10996..FSPOR_4596","9662..11688","no","3249_Z4_len3064622.region004"
"NRRL3249","3249_Z4_len3064622",4,"3249_Z4__g004169--FSPOR_4595","3249_Z4__g004169--FSPOR_4595","complement(11923..13035)","no","3249_Z4_len3064622.region004"
"NRRL3249","3249_Z4_len3064622",4,"3249_Z4__g004170--FGSG_10460..FSPOR_4593","3249_Z4__g004170--FGSG_10460..FSPOR_4593","complement(17612..18727)","no","3249_Z4_len3064622.region004"
"NRRL3249","3249_Z4_len3064622",4,"3249_Z4__g004171--FSPOR_4592","3249_Z4__g004171--FSPOR_4592","20001..31934","no","3249_Z4_len3064622.region004"
"NRRL3249","3249_Z4_len3064622",4,"3249_Z4__g004172--FSPOR_4591","3249_Z4__g004172--FSPOR_4591","complement(32671..33937)","no","3249_Z4_len3064622.region004"
"NRRL3249","3249_Z4_len3064622",4,"3249_Z4__g004173--FSPOR_4590","3249_Z4__g004173--FSPOR_4590","complement(34775..35749)","no","3249_Z4_len3064622.region004"
"NRRL3249","3249_Z4_len3064622",4,"3249_Z4__g004174--FSPOR_4589","3249_Z4__g004174--FSPOR_4589","36223..37853","no","3249_Z4_len3064622.region004"
"NRRL3249","3249_Z4_len3064622",4,"3249_Z4__g004175--FGSG_10983..FSPOR_4588","3249_Z4__g004175--FGSG_10983..FSPOR_4588","complement(38008..39450)","no","3249_Z4_len3064622.region004"
"NRRL3249","3249_Z4_len3064622",4,"dpp4","3249_Z4__g004176--FGSG_10982..FSPOR_4587","complement(41420..43762)","no","3249_Z4_len3064622.region004"
"NRRL3249","3249_Z4_len3064622",4,"3249_Z4__g004177--FGSG_13880..FSPOR_4586","3249_Z4__g004177--FGSG_13880..FSPOR_4586","complement(44286..45257)","no","3249_Z4_len3064622.region004"
"NRRL3249","3249_Z4_len3064622",4,"3249_Z4__g004178--FGSG_13881..FSPOR_4585","3249_Z4__g004178--FGSG_13881..FSPOR_4585","complement(45525..47138)","no","3249_Z4_len3064622.region004"
"NRRL3249","3249_Z4_len3064622",4,"3249_Z4__g004179","3249_Z4__g004179","complement(47412..49069)","no","3249_Z4_len3064622.region004"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004726","3249_Z5__g004726","complement(875..949)","yes","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004727--FGSG_11311..FSPOR_1129","3249_Z5__g004727--FGSG_11311..FSPOR_1129","complement(2111..2953)","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004728--FGSG_03725..FSPOR_1130","3249_Z5__g004728--FGSG_03725..FSPOR_1130","complement(3790..5598)","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004729","3249_Z5__g004729","7235..7308","yes","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004730--FGSG_03726..FSPOR_1131","3249_Z5__g004730--FGSG_03726..FSPOR_1131","complement(7505..9190)","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004731--FGSG_03727..FSPOR_1133","3249_Z5__g004731--FGSG_03727..FSPOR_1133","10848..12414","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004732--FGSG_03728..FSPOR_1134","3249_Z5__g004732--FGSG_03728..FSPOR_1134","13483..14585","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004733--FGSG_03729..FSPOR_1135","3249_Z5__g004733--FGSG_03729..FSPOR_1135","15402..16696","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004734--FGSG_03730..FSPOR_1136","3249_Z5__g004734--FGSG_03730..FSPOR_1136","complement(17094..18982)","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004735--FGSG_03731..FSPOR_1137","3249_Z5__g004735--FGSG_03731..FSPOR_1137","19860..20954","no","3249_Z5_len3063904.region001"
"NRRL3249","3249_Z5_len3063904",1,"3249_Z5__g004736--FGSG_03732..FSPOR_1138","3249_Z5__g004736--FGSG_03732..FSPOR_1138","21774..23701","no","3249_Z5_len3063904.region001"
