"Accession","chrm","region","locus_tag","gene","start_end_strand","excluded_from_cluster","cluster"
"NRRL3510","3510_Z2_len4194245",4,"3510_Z2__g002588--FGSG_07064..FSPOR_9610","3510_Z2__g002588--FGSG_07064..FSPOR_9610","23117..26879","no","3510_Z2_len4194245.region004"
"NRRL3510","3510_Z2_len4194245",4,"3510_Z2__g002589--FGSG_07065..FSPOR_9611","3510_Z2__g002589--FGSG_07065..FSPOR_9611","complement(27675..28961)","no","3510_Z2_len4194245.region004"
"NRRL3510","3510_Z2_len4194245",4,"3510_Z2__g002590--FGSG_07066..FSPOR_9612","3510_Z2__g002590--FGSG_07066..FSPOR_9612","complement(30001..30941)","no","3510_Z2_len4194245.region004"
"NRRL3510","3510_Z2_len4194245",4,"UME6","3510_Z2__g002591--FGSG_07067..FSPOR_9613","complement(33810..35937)","no","3510_Z2_len4194245.region004"
"NRRL3510","3510_Z2_len4194245",4,"3510_Z2__g002592--FGSG_07068..FSPOR_9614","3510_Z2__g002592--FGSG_07068..FSPOR_9614","46973..49508","no","3510_Z2_len4194245.region004"
"NRRL3510","3510_Z2_len4194245",4,"3510_Z2__g002593--FGSG_07069..FSPOR_9615","3510_Z2__g002593--FGSG_07069..FSPOR_9615","complement(50959..51913)","no","3510_Z2_len4194245.region004"
"NRRL3510","3510_Z2_len4194245",4,"3510_Z2__g002594--FGSG_07070..FSPOR_9616","3510_Z2__g002594--FGSG_07070..FSPOR_9616","52696..53932","no","3510_Z2_len4194245.region004"
"NRRL3510","3510_Z2_len4194245",4,"3510_Z2__g002595--FGSG_07071..FSPOR_9617","3510_Z2__g002595--FGSG_07071..FSPOR_9617","complement(54702..56078)","no","3510_Z2_len4194245.region004"
"NRRL3510","3510_Z2_len4194245",4,"3510_Z2__g002596--FGSG_07072..FSPOR_9618","3510_Z2__g002596--FGSG_07072..FSPOR_9618","complement(58493..58904)","no","3510_Z2_len4194245.region004"
"NRRL3510","3510_Z22_len496714",1,"3510_Z22__g011114--FGSG_07670..FSPOR_1778","3510_Z22__g011114--FGSG_07670..FSPOR_1778","complement(1025..1859)","no","3510_Z22_len496714.region001"
"NRRL3510","3510_Z22_len496714",1,"3510_Z22__g011115--FGSG_07671..FSPOR_1777","3510_Z22__g011115--FGSG_07671..FSPOR_1777","complement(2384..3763)","no","3510_Z22_len496714.region001"
"NRRL3510","3510_Z22_len496714",1,"3510_Z22__g011116--FGSG_07672..FSPOR_1776","3510_Z22__g011116--FGSG_07672..FSPOR_1776","complement(7610..9001)","no","3510_Z22_len496714.region001"
"NRRL3510","3510_Z22_len496714",1,"3510_Z22__g011117--FGSG_07673..FSPOR_1775","3510_Z22__g011117--FGSG_07673..FSPOR_1775","10001..11019","no","3510_Z22_len496714.region001"
"NRRL3510","3510_Z22_len496714",1,"3510_Z22__g011118--FGSG_13181..FSPOR_1773","3510_Z22__g011118--FGSG_13181..FSPOR_1773","14291..14884","no","3510_Z22_len496714.region001"
"NRRL3510","3510_Z22_len496714",1,"3510_Z22__g011119--FGSG_13182..FSPOR_1772","3510_Z22__g011119--FGSG_13182..FSPOR_1772","complement(15115..15693)","no","3510_Z22_len496714.region001"
"NRRL3510","3510_Z22_len496714",1,"3510_Z22__g011120--FSPOR_1771","3510_Z22__g011120--FSPOR_1771","complement(16305..16817)","no","3510_Z22_len496714.region001"
"NRRL3510","3510_Z22_len496714",1,"3510_Z22__g011121--FGSG_13184..FSPOR_1769","3510_Z22__g011121--FGSG_13184..FSPOR_1769","complement(18273..19256)","no","3510_Z22_len496714.region001"
"NRRL3510","3510_Z22_len496714",2,"3510_Z22__g011171--FSPOR_1720","3510_Z22__g011171--FSPOR_1720","749..1112","no","3510_Z22_len496714.region002"
"NRRL3510","3510_Z22_len496714",2,"3510_Z22__g011172--FGSG_13202..FSPOR_1719","3510_Z22__g011172--FGSG_13202..FSPOR_1719","3507..4481","no","3510_Z22_len496714.region002"
"NRRL3510","3510_Z22_len496714",2,"3510_Z22__g011173--FGSG_07728..FSPOR_1718","3510_Z22__g011173--FGSG_07728..FSPOR_1718","5046..5754","no","3510_Z22_len496714.region002"
"NRRL3510","3510_Z22_len496714",2,"3510_Z22__g011174--FGSG_07756..FSPOR_1717","3510_Z22__g011174--FGSG_07756..FSPOR_1717","9985..11607","no","3510_Z22_len496714.region002"
"NRRL3510","3510_Z22_len496714",2,"3510_Z22__g011175--FGSG_07757..FSPOR_1716","3510_Z22__g011175--FGSG_07757..FSPOR_1716","complement(11781..13111)","no","3510_Z22_len496714.region002"
"NRRL3510","3510_Z22_len496714",2,"PAN5_2","3510_Z22__g011176--FSPOR_1715","complement(17011..18360)","no","3510_Z22_len496714.region002"
"NRRL3510","3510_Z22_len496714",2,"BEA1","3510_Z22__g011177--FSPOR_1714","20001..29396","no","3510_Z22_len496714.region002"
"NRRL3510","3510_Z22_len496714",2,"3510_Z22__g011178--FGSG_07758..FSPOR_1713","3510_Z22__g011178--FGSG_07758..FSPOR_1713","29966..31084","no","3510_Z22_len496714.region002"
"NRRL3510","3510_Z22_len496714",2,"3510_Z22__g011179","3510_Z22__g011179","32359..35933","no","3510_Z22_len496714.region002"
"NRRL3510","3510_Z22_len496714",2,"3510_Z22__g011180","3510_Z22__g011180","36858..37298","no","3510_Z22_len496714.region002"
"NRRL3510","3510_Z22_len496714",2,"3510_Z22__g011181--FGSG_07760..FSPOR_1711","3510_Z22__g011181--FGSG_07760..FSPOR_1711","complement(39796..40492)","no","3510_Z22_len496714.region002"
"NRRL3510","3510_Z22_len496714",2,"3510_Z22__g011182--FSPOR_1710","3510_Z22__g011182--FSPOR_1710","41416..42168","no","3510_Z22_len496714.region002"
"NRRL3510","3510_Z22_len496714",2,"3510_Z22__g011183--FGSG_02302..FSPOR_1709","3510_Z22__g011183--FGSG_02302..FSPOR_1709","complement(42671..43819)","no","3510_Z22_len496714.region002"
"NRRL3510","3510_Z22_len496714",2,"3510_Z22__g011184--FSPOR_1708","3510_Z22__g011184--FSPOR_1708","45425..46539","no","3510_Z22_len496714.region002"
"NRRL3510","3510_Z22_len496714",2,"3510_Z22__g011185--FSPOR_1707","3510_Z22__g011185--FSPOR_1707","47141..47729","no","3510_Z22_len496714.region002"
"NRRL3510","3510_Z22_len496714",3,"3510_Z22__g011219--FGSG_07790..FSPOR_1677","3510_Z22__g011219--FGSG_07790..FSPOR_1677","563..1084","no","3510_Z22_len496714.region003"
"NRRL3510","3510_Z22_len496714",3,"3510_Z22__g011220--FGSG_07791..FSPOR_1676","3510_Z22__g011220--FGSG_07791..FSPOR_1676","2866..3510","no","3510_Z22_len496714.region003"
"NRRL3510","3510_Z22_len496714",3,"3510_Z22__g011221--FGSG_10445..FSPOR_1675","3510_Z22__g011221--FGSG_10445..FSPOR_1675","4558..5241","no","3510_Z22_len496714.region003"
"NRRL3510","3510_Z22_len496714",3,"3510_Z22__g011222--FGSG_07792..FSPOR_1674","3510_Z22__g011222--FGSG_07792..FSPOR_1674","complement(7264..8381)","no","3510_Z22_len496714.region003"
"NRRL3510","3510_Z22_len496714",3,"3510_Z22__g011223--FGSG_07793..FSPOR_1673","3510_Z22__g011223--FGSG_07793..FSPOR_1673","10262..11317","no","3510_Z22_len496714.region003"
"NRRL3510","3510_Z22_len496714",3,"3510_Z22__g011224--FGSG_07794..FSPOR_1672","3510_Z22__g011224--FGSG_07794..FSPOR_1672","13508..14676","no","3510_Z22_len496714.region003"
"NRRL3510","3510_Z22_len496714",3,"3510_Z22__g011225--FGSG_07797..FSPOR_1670","3510_Z22__g011225--FGSG_07797..FSPOR_1670","complement(16597..17901)","no","3510_Z22_len496714.region003"
"NRRL3510","3510_Z22_len496714",3,"3510_Z22__g011226--FSPOR_1669","3510_Z22__g011226--FSPOR_1669","complement(18602..19191)","no","3510_Z22_len496714.region003"
"NRRL3510","3510_Z22_len496714",3,"FUS1","3510_Z22__g011227--FGSG_07798..FSPOR_1668","complement(20001..31846)","no","3510_Z22_len496714.region003"
"NRRL3510","3510_Z22_len496714",3,"FUS2","3510_Z22__g011228--FGSG_13222..FSPOR_1667","32443..33702","no","3510_Z22_len496714.region003"
"NRRL3510","3510_Z22_len496714",3,"FUS3","3510_Z22__g011229--FGSG_13223..FSPOR_1666","34547..35268","no","3510_Z22_len496714.region003"
"NRRL3510","3510_Z22_len496714",3,"FUS4","3510_Z22__g011230--FGSG_07800..FSPOR_1665","complement(35470..36783)","no","3510_Z22_len496714.region003"
"NRRL3510","3510_Z22_len496714",3,"FUS5","3510_Z22__g011231--FGSG_07801..FSPOR_1664","37674..38318","no","3510_Z22_len496714.region003"
"NRRL3510","3510_Z22_len496714",3,"FUS6","3510_Z22__g011232--FGSG_07802..FSPOR_1663","39932..41611","no","3510_Z22_len496714.region003"
"NRRL3510","3510_Z22_len496714",3,"FUS7","3510_Z22__g011233--FGSG_07803..FSPOR_1662","41948..43789","no","3510_Z22_len496714.region003"
"NRRL3510","3510_Z22_len496714",3,"FUS8","3510_Z22__g011234--FGSG_07804..FSPOR_1661","44469..46127","no","3510_Z22_len496714.region003"
"NRRL3510","3510_Z22_len496714",3,"FUS9","3510_Z22__g011235--FGSG_07805..FSPOR_1660","46528..47643","no","3510_Z22_len496714.region003"
"NRRL3510","3510_Z22_len496714",3,"3510_Z22__g011236--FGSG_13224..FSPOR_1659","3510_Z22__g011236--FGSG_13224..FSPOR_1659","47958..50583","no","3510_Z22_len496714.region003"
"NRRL3510","3510_Z23_len376149",1,"3510_Z23__g011296--FSPOR_8569","3510_Z23__g011296--FSPOR_8569","complement(2335..3132)","no","3510_Z23_len376149.region001"
"NRRL3510","3510_Z23_len376149",1,"3510_Z23__g011297--FSPOR_8568","3510_Z23__g011297--FSPOR_8568","6300..6856","no","3510_Z23_len376149.region001"
"NRRL3510","3510_Z23_len376149",1,"3510_Z23__g011298--FSPOR_8567","3510_Z23__g011298--FSPOR_8567","8931..9372","no","3510_Z23_len376149.region001"
"NRRL3510","3510_Z23_len376149",1,"3510_Z23__g011299--FSPOR_8566","3510_Z23__g011299--FSPOR_8566","complement(10360..11133)","no","3510_Z23_len376149.region001"
"NRRL3510","3510_Z23_len376149",1,"3510_Z23__g011300--FSPOR_8565","3510_Z23__g011300--FSPOR_8565","complement(12072..12563)","no","3510_Z23_len376149.region001"
"NRRL3510","3510_Z23_len376149",1,"3510_Z23__g011301--FSPOR_8563","3510_Z23__g011301--FSPOR_8563","15320..16075","no","3510_Z23_len376149.region001"
"NRRL3510","3510_Z23_len376149",1,"3510_Z23__g011302--FSPOR_8562","3510_Z23__g011302--FSPOR_8562","17341..18765","no","3510_Z23_len376149.region001"
"NRRL3510","3510_Z23_len376149",1,"3510_Z23__g011303--FSPOR_8561","3510_Z23__g011303--FSPOR_8561","complement(20001..23757)","no","3510_Z23_len376149.region001"
"NRRL3510","3510_Z23_len376149",1,"3510_Z23__g011304--FSPOR_8560","3510_Z23__g011304--FSPOR_8560","24490..26123","no","3510_Z23_len376149.region001"
"NRRL3510","3510_Z23_len376149",1,"3510_Z23__g011305--FSPOR_8559","3510_Z23__g011305--FSPOR_8559","27260..28290","no","3510_Z23_len376149.region001"
"NRRL3510","3510_Z23_len376149",1,"3510_Z23__g011306--FGSG_09099..FSPOR_8557","3510_Z23__g011306--FGSG_09099..FSPOR_8557","30507..32130","no","3510_Z23_len376149.region001"
"NRRL3510","3510_Z23_len376149",1,"3510_Z23__g011307--FGSG_13739..FSPOR_8556","3510_Z23__g011307--FGSG_13739..FSPOR_8556","complement(32516..33804)","no","3510_Z23_len376149.region001"
"NRRL3510","3510_Z23_len376149",1,"3510_Z23__g011308--FGSG_13740..FSPOR_8555","3510_Z23__g011308--FGSG_13740..FSPOR_8555","complement(35983..36943)","no","3510_Z23_len376149.region001"
"NRRL3510","3510_Z23_len376149",1,"3510_Z23__g011309--FGSG_10330..FSPOR_8554","3510_Z23__g011309--FGSG_10330..FSPOR_8554","complement(37783..39128)","no","3510_Z23_len376149.region001"
"NRRL3510","3510_Z23_len376149",1,"3510_Z23__g011310--FGSG_10331..FSPOR_8553","3510_Z23__g011310--FGSG_10331..FSPOR_8553","39511..40994","no","3510_Z23_len376149.region001"
"NRRL3510","3510_Z23_len376149",1,"3510_Z23__g011311--FGSG_10332..FSPOR_8552","3510_Z23__g011311--FGSG_10332..FSPOR_8552","41834..42688","no","3510_Z23_len376149.region001"
"NRRL3510","3510_Z28_len238297",1,"3510_Z28__g011699--FSPOR_11472","3510_Z28__g011699--FSPOR_11472","complement(5762..6939)","no","3510_Z28_len238297.region001"
"NRRL3510","3510_Z28_len238297",1,"3510_Z28__g011700","3510_Z28__g011700","complement(8566..48827)","no","3510_Z28_len238297.region001"
"NRRL3510","3510_Z28_len238297",1,"3510_Z28__g011701","3510_Z28__g011701","49770..50534","no","3510_Z28_len238297.region001"
"NRRL3510","3510_Z28_len238297",1,"3510_Z28__g011702","3510_Z28__g011702","complement(50564..51559)","no","3510_Z28_len238297.region001"
"NRRL3510","3510_Z28_len238297",1,"3510_Z28__g011703","3510_Z28__g011703","52550..57213","no","3510_Z28_len238297.region001"
"NRRL3510","3510_Z28_len238297",1,"3510_Z28__g011704","3510_Z28__g011704","complement(58289..60010)","no","3510_Z28_len238297.region001"
"NRRL3510","3510_Z28_len238297",1,"3510_Z28__g011705","3510_Z28__g011705","60610..61729","no","3510_Z28_len238297.region001"
"NRRL3510","3510_Z28_len238297",1,"3510_Z28__g011706--FGSG_01045..FSPOR_220","3510_Z28__g011706--FGSG_01045..FSPOR_220","complement(61826..62614)","no","3510_Z28_len238297.region001"
"NRRL3510","3510_Z28_len238297",1,"3510_Z28__g011707","3510_Z28__g011707","63633..64643","no","3510_Z28_len238297.region001"
"NRRL3510","3510_Z28_len238297",1,"3510_Z28__g011708","3510_Z28__g011708","65822..73555","no","3510_Z28_len238297.region001"
"NRRL3510","3510_Z3_len3919170",1,"3510_Z3__g003138--FSPOR_10061","3510_Z3__g003138--FSPOR_10061","complement(2863..11184)","no","3510_Z3_len3919170.region001"
"NRRL3510","3510_Z3_len3919170",1,"MT1_2","3510_Z3__g003139--FSPOR_10059","16205..17890","no","3510_Z3_len3919170.region001"
"NRRL3510","3510_Z3_len3919170",1,"3510_Z3__g003140--FGSG_08005..FSPOR_10058","3510_Z3__g003140--FGSG_08005..FSPOR_10058","18794..20191","no","3510_Z3_len3919170.region001"
"NRRL3510","3510_Z3_len3919170",1,"3510_Z3__g003141--FSPOR_10057","3510_Z3__g003141--FSPOR_10057","complement(20923..21475)","no","3510_Z3_len3919170.region001"
"NRRL3510","3510_Z3_len3919170",1,"3510_Z3__g003142--FSPOR_10056","3510_Z3__g003142--FSPOR_10056","22592..23707","no","3510_Z3_len3919170.region001"
"NRRL3510","3510_Z3_len3919170",1,"3510_Z3__g003143--FSPOR_10055","3510_Z3__g003143--FSPOR_10055","complement(24534..26405)","no","3510_Z3_len3919170.region001"
"NRRL3510","3510_Z3_len3919170",1,"3510_Z3__g003144--FSPOR_10054","3510_Z3__g003144--FSPOR_10054","28278..30227","no","3510_Z3_len3919170.region001"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003211--FGSG_14016..FSPOR_8290","3510_Z3__g003211--FGSG_14016..FSPOR_8290","1722..3757","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003212--FGSG_13943..FSPOR_8289","3510_Z3__g003212--FGSG_13943..FSPOR_8289","complement(4009..5115)","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003213","3510_Z3__g003213","8467..10801","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003214--FGSG_02910..FSPOR_8286","3510_Z3__g003214--FGSG_02910..FSPOR_8286","complement(12916..13786)","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003215--FGSG_10335..FSPOR_8285","3510_Z3__g003215--FGSG_10335..FSPOR_8285","complement(15315..17621)","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003216--FGSG_11475..FSPOR_8284","3510_Z3__g003216--FGSG_11475..FSPOR_8284","complement(18665..20304)","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003217--FGSG_11474..FSPOR_8283","3510_Z3__g003217--FGSG_11474..FSPOR_8283","21897..22502","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003218--FGSG_11473..FSPOR_8281","3510_Z3__g003218--FGSG_11473..FSPOR_8281","24858..25962","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003219--FGSG_11472..FSPOR_8280","3510_Z3__g003219--FGSG_11472..FSPOR_8280","26860..29534","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003220--FGSG_11471..FSPOR_8279","3510_Z3__g003220--FGSG_11471..FSPOR_8279","complement(30001..30704)","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003221--FGSG_11470..FSPOR_8278","3510_Z3__g003221--FGSG_11470..FSPOR_8278","31784..32633","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003222--FGSG_11469..FSPOR_8277","3510_Z3__g003222--FGSG_11469..FSPOR_8277","33225..34876","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003223--FGSG_11468..FSPOR_8276","3510_Z3__g003223--FGSG_11468..FSPOR_8276","complement(34964..35980)","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003224--FGSG_11467..FSPOR_8275","3510_Z3__g003224--FGSG_11467..FSPOR_8275","complement(36874..37982)","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003225--FSPOR_8274","3510_Z3__g003225--FSPOR_8274","complement(40049..41589)","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"FOX2_1","3510_Z3__g003226--FSPOR_8273","43530..44447","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003227--FGSG_13946..FSPOR_8272","3510_Z3__g003227--FGSG_13946..FSPOR_8272","45300..47030","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003228--FGSG_13947..FSPOR_8271","3510_Z3__g003228--FGSG_13947..FSPOR_8271","48463..49449","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003229","3510_Z3__g003229","complement(49913..49983)","yes","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003230","3510_Z3__g003230","complement(51866..52217)","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003231--FGSG_11465..FSPOR_8270","3510_Z3__g003231--FGSG_11465..FSPOR_8270","complement(53013..53882)","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003232--FGSG_11462..FSPOR_8269","3510_Z3__g003232--FGSG_11462..FSPOR_8269","complement(56719..58416)","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",2,"3510_Z3__g003233","3510_Z3__g003233","complement(59233..60246)","no","3510_Z3_len3919170.region002"
"NRRL3510","3510_Z3_len3919170",3,"3510_Z3__g003285--FGSG_11405..FSPOR_8227","3510_Z3__g003285--FGSG_11405..FSPOR_8227","complement(781..2079)","no","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"3510_Z3__g003286--FGSG_13967..FSPOR_8226","3510_Z3__g003286--FGSG_13967..FSPOR_8226","5233..6081","no","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"3510_Z3__g003287--FGSG_11401..FSPOR_8225","3510_Z3__g003287--FGSG_11401..FSPOR_8225","complement(6511..7104)","no","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"3510_Z3__g003288","3510_Z3__g003288","8391..8474","yes","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"3510_Z3__g003289--FGSG_11400..FSPOR_8224","3510_Z3__g003289--FGSG_11400..FSPOR_8224","8695..9780","no","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"CHRY5","3510_Z3__g003290--FGSG_11399..FSPOR_8223","10953..12737","no","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"CHRY4","3510_Z3__g003291--FGSG_11398..FSPOR_8222","complement(13222..14007)","no","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"CHRY3","3510_Z3__g003292--FGSG_11397..FSPOR_8221","14719..15903","no","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"CHRY2","3510_Z3__g003293--FGSG_11396..FSPOR_8220","complement(16126..18412)","no","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"CHRY1","3510_Z3__g003294--FGSG_11395..FSPOR_8219","20001..27271","no","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"CHRY6","3510_Z3__g003295--FGSG_11394..FSPOR_8218","27580..27955","no","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"3510_Z3__g003296--FGSG_11393..FSPOR_8217","3510_Z3__g003296--FGSG_11393..FSPOR_8217","complement(28676..29332)","no","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"3510_Z3__g003297","3510_Z3__g003297","complement(30187..30272)","yes","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"3510_Z3__g003298--FGSG_11391..FSPOR_8216","3510_Z3__g003298--FGSG_11391..FSPOR_8216","complement(30641..32959)","no","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"3510_Z3__g003299--FGSG_13971..FSPOR_8215","3510_Z3__g003299--FGSG_13971..FSPOR_8215","35535..36629","no","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"3510_Z3__g003300","3510_Z3__g003300","39396..39494","yes","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"3510_Z3__g003301","3510_Z3__g003301","40339..40410","yes","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"3510_Z3__g003302--FGSG_11389..FSPOR_11717","3510_Z3__g003302--FGSG_11389..FSPOR_11717","complement(40702..42452)","no","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"3510_Z3__g003303","3510_Z3__g003303","43386..44260","no","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",3,"3510_Z3__g003304--FGSG_11388..FSPOR_11718","3510_Z3__g003304--FGSG_11388..FSPOR_11718","45472..46755","no","3510_Z3_len3919170.region003"
"NRRL3510","3510_Z3_len3919170",4,"3510_Z3__g003373--FGSG_11316..FSPOR_9120","3510_Z3__g003373--FGSG_11316..FSPOR_9120","530..1780","no","3510_Z3_len3919170.region004"
"NRRL3510","3510_Z3_len3919170",4,"ats1_2","3510_Z3__g003374","1936..2561","no","3510_Z3_len3919170.region004"
"NRRL3510","3510_Z3_len3919170",4,"3510_Z3__g003375--FGSG_11326..FSPOR_9121","3510_Z3__g003375--FGSG_11326..FSPOR_9121","complement(6841..8642)","no","3510_Z3_len3919170.region004"
"NRRL3510","3510_Z3_len3919170",4,"3510_Z3__g003376","3510_Z3__g003376","9591..9672","yes","3510_Z3_len3919170.region004"
"NRRL3510","3510_Z3_len3919170",4,"3510_Z3__g003377--FGSG_11327..FSPOR_9122","3510_Z3__g003377--FGSG_11327..FSPOR_9122","complement(10001..11670)","no","3510_Z3_len3919170.region004"
"NRRL3510","3510_Z3_len3919170",4,"3510_Z3__g003378--FGSG_11328..FSPOR_9123","3510_Z3__g003378--FGSG_11328..FSPOR_9123","13050..14096","no","3510_Z3_len3919170.region004"
"NRRL3510","3510_Z3_len3919170",5,"3510_Z3__g003625--FGSG_11055..FSPOR_4646","3510_Z3__g003625--FGSG_11055..FSPOR_4646","991..2670","no","3510_Z3_len3919170.region005"
"NRRL3510","3510_Z3_len3919170",5,"LYS1_1","3510_Z3__g003626--FGSG_11054..FSPOR_4645","4303..5627","no","3510_Z3_len3919170.region005"
"NRRL3510","3510_Z3_len3919170",5,"3510_Z3__g003627--FGSG_11022..FSPOR_4644","3510_Z3__g003627--FGSG_11022..FSPOR_4644","complement(5992..7126)","no","3510_Z3_len3919170.region005"
"NRRL3510","3510_Z3_len3919170",5,"3510_Z3__g003628","3510_Z3__g003628","8794..8865","yes","3510_Z3_len3919170.region005"
"NRRL3510","3510_Z3_len3919170",5,"3510_Z3__g003629--FGSG_11024..FSPOR_4642","3510_Z3__g003629--FGSG_11024..FSPOR_4642","complement(9079..10735)","no","3510_Z3_len3919170.region005"
"NRRL3510","3510_Z3_len3919170",5,"3510_Z3__g003630","3510_Z3__g003630","11693..12676","no","3510_Z3_len3919170.region005"
"NRRL3510","3510_Z3_len3919170",5,"3510_Z3__g003631--FSPOR_4641","3510_Z3__g003631--FSPOR_4641","13641..15203","no","3510_Z3_len3919170.region005"
"NRRL3510","3510_Z3_len3919170",5,"TRI15","3510_Z3__g003632--FGSG_11025..FSPOR_4639","complement(17440..18396)","no","3510_Z3_len3919170.region005"
"NRRL3510","3510_Z3_len3919170",5,"3510_Z3__g003633--FGSG_11026..FSPOR_4638","3510_Z3__g003633--FGSG_11026..FSPOR_4638","complement(20001..34312)","no","3510_Z3_len3919170.region005"
"NRRL3510","3510_Z3_len3919170",5,"3510_Z3__g003634--FGSG_11027..FSPOR_4637","3510_Z3__g003634--FGSG_11027..FSPOR_4637","complement(34950..36233)","no","3510_Z3_len3919170.region005"
"NRRL3510","3510_Z3_len3919170",5,"3510_Z3__g003635--FGSG_11028..FSPOR_4636","3510_Z3__g003635--FGSG_11028..FSPOR_4636","37206..41405","no","3510_Z3_len3919170.region005"
"NRRL3510","3510_Z3_len3919170",5,"3510_Z3__g003636--FGSG_11029..FSPOR_4635","3510_Z3__g003636--FGSG_11029..FSPOR_4635","42627..44546","no","3510_Z3_len3919170.region005"
"NRRL3510","3510_Z3_len3919170",5,"3510_Z3__g003637--FGSG_11030..FSPOR_4634","3510_Z3__g003637--FGSG_11030..FSPOR_4634","46619..47431","no","3510_Z3_len3919170.region005"
"NRRL3510","3510_Z3_len3919170",5,"3510_Z3__g003638--FGSG_11031..FSPOR_4633","3510_Z3__g003638--FGSG_11031..FSPOR_4633","49801..50433","no","3510_Z3_len3919170.region005"
"NRRL3510","3510_Z3_len3919170",5,"3510_Z3__g003639--FGSG_13866..FSPOR_4632","3510_Z3__g003639--FGSG_13866..FSPOR_4632","complement(51169..52823)","no","3510_Z3_len3919170.region005"
"NRRL3510","3510_Z3_len3919170",6,"GUK1_1","3510_Z3__g003670--FSPOR_4600","1128..1779","no","3510_Z3_len3919170.region006"
"NRRL3510","3510_Z3_len3919170",6,"3510_Z3__g003671--FGSG_11000..FSPOR_4599","3510_Z3__g003671--FGSG_11000..FSPOR_4599","complement(2115..2729)","no","3510_Z3_len3919170.region006"
"NRRL3510","3510_Z3_len3919170",6,"3510_Z3__g003672--FGSG_10999..FSPOR_4598","3510_Z3__g003672--FGSG_10999..FSPOR_4598","complement(3418..4223)","no","3510_Z3_len3919170.region006"
