"Accession","cluster","chrm","region","locus_tag","gene","type","bb_type","start","end","strand"
"NRRL6477","6477_Z13_len1408813.region003","6477_Z13_len1408813",3,"DRS1","6477_Z13__g010205--FGSG_06628..FSPOR_633","other","N/A",783190,785626,1
"NRRL6477","6477_Z14_len1234751.region001","6477_Z14_len1234751",1,"6477_Z14__g010519--FGSG_10101..FSPOR_2740","6477_Z14__g010519--FGSG_10101..FSPOR_2740","other","N/A",457149,458409,1
"NRRL6477","6477_Z14_len1234751.region001","6477_Z14_len1234751",1,"6477_Z14__g010520--FGSG_10100..FSPOR_2741","6477_Z14__g010520--FGSG_10100..FSPOR_2741","other","N/A",458724,459707,-1
"NRRL6477","6477_Z14_len1234751.region001","6477_Z14_len1234751",1,"6477_Z14__g010521","6477_Z14__g010521","other","N/A",460944,461727,-1
"NRRL6477","6477_Z14_len1234751.region001","6477_Z14_len1234751",1,"6477_Z14__g010522--FGSG_10098..FSPOR_2742","6477_Z14__g010522--FGSG_10098..FSPOR_2742","transport","N/A",461925,463694,-1
"NRRL6477","6477_Z14_len1234751.region001","6477_Z14_len1234751",1,"6477_Z14__g010523--FGSG_10097..FSPOR_2743","6477_Z14__g010523--FGSG_10097..FSPOR_2743","biosynthetic","terpene",465897,467147,1
"NRRL6477","6477_Z14_len1234751.region001","6477_Z14_len1234751",1,"6477_Z14__g010524--FGSG_10096..FSPOR_2744","6477_Z14__g010524--FGSG_10096..FSPOR_2744","other","N/A",467545,469109,-1
"NRRL6477","6477_Z14_len1234751.region001","6477_Z14_len1234751",1,"6477_Z14__g010525--FGSG_10095..FSPOR_2745","6477_Z14__g010525--FGSG_10095..FSPOR_2745","regulatory","N/A",472462,476344,1
"NRRL6477","6477_Z15_len1185119.region001","6477_Z15_len1185119",1,"6477_Z15__g010804--FGSG_10606..FSPOR_7568","6477_Z15__g010804--FGSG_10606..FSPOR_7568","other","N/A",351387,352435,-1
"NRRL6477","6477_Z15_len1185119.region001","6477_Z15_len1185119",1,"6477_Z15__g010807--FSPOR_7561","6477_Z15__g010807--FSPOR_7561","other","N/A",367050,367920,-1
"NRRL6477","6477_Z15_len1185119.region001","6477_Z15_len1185119",1,"CLM1","6477_Z15__g010805--FGSG_10397..FSPOR_7566","biosynthetic","terpene",359531,360808,1
"NRRL6477","6477_Z15_len1185119.region001","6477_Z15_len1185119",1,"CLM2","6477_Z15__g010806","biosynthetic-additional","N/A",362227,363870,1
"NRRL6477","6477_Z15_len1185119.region002","6477_Z15_len1185119",2,"6477_Z15__g010810--FSPOR_5252","6477_Z15__g010810--FSPOR_5252","other","N/A",382390,383865,-1
"NRRL6477","6477_Z15_len1185119.region002","6477_Z15_len1185119",2,"6477_Z15__g010811--FSPOR_5253","6477_Z15__g010811--FSPOR_5253","biosynthetic-additional","N/A",385450,387200,-1
"NRRL6477","6477_Z15_len1185119.region002","6477_Z15_len1185119",2,"6477_Z15__g010812--FGSG_04704..FSPOR_5254","6477_Z15__g010812--FGSG_04704..FSPOR_5254","other","N/A",389020,389828,-1
"NRRL6477","6477_Z15_len1185119.region002","6477_Z15_len1185119",2,"6477_Z15__g010813--FGSG_08009..FSPOR_5255","6477_Z15__g010813--FGSG_08009..FSPOR_5255","other","N/A",391742,393407,-1
"NRRL6477","6477_Z15_len1185119.region002","6477_Z15_len1185119",2,"6477_Z15__g010814","6477_Z15__g010814","other","N/A",393936,395394,-1
"NRRL6477","6477_Z15_len1185119.region002","6477_Z15_len1185119",2,"6477_Z15__g010815--FGSG_13458..FSPOR_5256","6477_Z15__g010815--FGSG_13458..FSPOR_5256","other","N/A",396359,398021,1
"NRRL6477","6477_Z15_len1185119.region002","6477_Z15_len1185119",2,"6477_Z15__g010816--FSPOR_5257","6477_Z15__g010816--FSPOR_5257","biosynthetic-additional","N/A",398967,400978,1
"NRRL6477","6477_Z15_len1185119.region002","6477_Z15_len1185119",2,"6477_Z15__g010819--FSPOR_5260","6477_Z15__g010819--FSPOR_5260","biosynthetic-additional","N/A",419753,420505,1
"NRRL6477","6477_Z15_len1185119.region002","6477_Z15_len1185119",2,"APF1","6477_Z15__g010817--FSPOR_5258","biosynthetic","NRPS",401178,416612,-1
"NRRL6477","6477_Z15_len1185119.region002","6477_Z15_len1185119",2,"APF11","6477_Z15__g010818--FSPOR_5259","transport","N/A",417319,419302,1
"NRRL6477","6477_Z15_len1185119.region002","6477_Z15_len1185119",2,"APF12","6477_Z15__g010824--FSPOR_5264","other","N/A",429856,431961,-1
"NRRL6477","6477_Z15_len1185119.region002","6477_Z15_len1185119",2,"APF6","6477_Z15__g010823--FSPOR_5263","biosynthetic-additional","N/A",427778,429004,-1
"NRRL6477","6477_Z15_len1185119.region002","6477_Z15_len1185119",2,"APF7","6477_Z15__g010822--FSPOR_5262","biosynthetic-additional","N/A",426532,427582,1
"NRRL6477","6477_Z15_len1185119.region002","6477_Z15_len1185119",2,"APF8","6477_Z15__g010821","other","N/A",424294,424741,-1
"NRRL6477","6477_Z15_len1185119.region002","6477_Z15_len1185119",2,"APF9","6477_Z15__g010820--FSPOR_5261","biosynthetic-additional","N/A",421303,422340,-1
"NRRL6477","6477_Z15_len1185119.region003","6477_Z15_len1185119",3,"6477_Z15__g010865--FSPOR_6471","6477_Z15__g010865--FSPOR_6471","biosynthetic-additional","N/A",583926,585284,-1
"NRRL6477","6477_Z15_len1185119.region003","6477_Z15_len1185119",3,"6477_Z15__g010866--FSPOR_6469","6477_Z15__g010866--FSPOR_6469","other","N/A",590914,591761,-1
"NRRL6477","6477_Z15_len1185119.region003","6477_Z15_len1185119",3,"6477_Z15__g010867--FGSG_10700..FSPOR_6468","6477_Z15__g010867--FGSG_10700..FSPOR_6468","other","N/A",592994,594979,-1
"NRRL6477","6477_Z15_len1185119.region003","6477_Z15_len1185119",3,"6477_Z15__g010868--FGSG_13809..FSPOR_6467","6477_Z15__g010868--FGSG_13809..FSPOR_6467","other","N/A",596275,598927,1
"NRRL6477","6477_Z15_len1185119.region003","6477_Z15_len1185119",3,"6477_Z15__g010869--FGSG_10702..FSPOR_6465","6477_Z15__g010869--FGSG_10702..FSPOR_6465","biosynthetic","NRPS-like",603460,606531,1
"NRRL6477","6477_Z15_len1185119.region003","6477_Z15_len1185119",3,"6477_Z15__g010870","6477_Z15__g010870","other","N/A",609393,610667,-1
"NRRL6477","6477_Z15_len1185119.region003","6477_Z15_len1185119",3,"6477_Z15__g010871","6477_Z15__g010871","other","N/A",612787,613326,-1
"NRRL6477","6477_Z15_len1185119.region003","6477_Z15_len1185119",3,"6477_Z15__g010872","6477_Z15__g010872","other","N/A",615426,616457,1
"NRRL6477","6477_Z15_len1185119.region003","6477_Z15_len1185119",3,"6477_Z15__g010873","6477_Z15__g010873","other","N/A",617040,618125,1
"NRRL6477","6477_Z15_len1185119.region003","6477_Z15_len1185119",3,"6477_Z15__g010874","6477_Z15__g010874","other","N/A",618755,619188,-1
"NRRL6477","6477_Z15_len1185119.region003","6477_Z15_len1185119",3,"6477_Z15__g010875--FGSG_11645..FSPOR_6460","6477_Z15__g010875--FGSG_11645..FSPOR_6460","other","N/A",620844,622883,1
"NRRL6477","6477_Z15_len1185119.region003","6477_Z15_len1185119",3,"6477_Z15__g010876--FSPOR_6459","6477_Z15__g010876--FSPOR_6459","biosynthetic-additional","N/A",623956,625085,-1
"NRRL6477","6477_Z15_len1185119.region004","6477_Z15_len1185119",4,"6477_Z15__g010905--FGSG_10551..FSPOR_6434","6477_Z15__g010905--FGSG_10551..FSPOR_6434","other","N/A",700651,701436,1
"NRRL6477","6477_Z15_len1185119.region004","6477_Z15_len1185119",4,"6477_Z15__g010906--FGSG_03867..FSPOR_6433","6477_Z15__g010906--FGSG_03867..FSPOR_6433","biosynthetic-additional","N/A",702864,703814,-1
"NRRL6477","6477_Z15_len1185119.region004","6477_Z15_len1185119",4,"6477_Z15__g010907","6477_Z15__g010907","other","N/A",706469,707545,1
"NRRL6477","6477_Z15_len1185119.region004","6477_Z15_len1185119",4,"6477_Z15__g010908","6477_Z15__g010908","other","N/A",708442,709455,1
"NRRL6477","6477_Z15_len1185119.region004","6477_Z15_len1185119",4,"6477_Z15__g010909--FGSG_13822..FSPOR_6432","6477_Z15__g010909--FGSG_13822..FSPOR_6432","other","N/A",710073,713221,1
"NRRL6477","6477_Z15_len1185119.region004","6477_Z15_len1185119",4,"6477_Z15__g010910--FSPOR_9288","6477_Z15__g010910--FSPOR_9288","biosynthetic","NRPS",717518,720094,1
"NRRL6477","6477_Z15_len1185119.region004","6477_Z15_len1185119",4,"6477_Z15__g010911--FSPOR_9287","6477_Z15__g010911--FSPOR_9287","other","N/A",720865,721557,-1
"NRRL6477","6477_Z15_len1185119.region004","6477_Z15_len1185119",4,"6477_Z15__g010912","6477_Z15__g010912","biosynthetic-additional","N/A",722757,724075,1
"NRRL6477","6477_Z15_len1185119.region004","6477_Z15_len1185119",4,"6477_Z15__g010914--FSPOR_9285","6477_Z15__g010914--FSPOR_9285","other","N/A",725710,726406,-1
"NRRL6477","6477_Z15_len1185119.region004","6477_Z15_len1185119",4,"6477_Z15__g010915--FSPOR_9283","6477_Z15__g010915--FSPOR_9283","other","N/A",731538,733649,-1
"NRRL6477","6477_Z15_len1185119.region005","6477_Z15_len1185119",5,"6477_Z15__g010990--FGSG_10332..FSPOR_8552","6477_Z15__g010990--FGSG_10332..FSPOR_8552","other","N/A",1089224,1090078,-1
"NRRL6477","6477_Z15_len1185119.region005","6477_Z15_len1185119",5,"6477_Z15__g010991--FGSG_10331..FSPOR_8553","6477_Z15__g010991--FGSG_10331..FSPOR_8553","biosynthetic-additional","N/A",1090953,1091955,-1
"NRRL6477","6477_Z15_len1185119.region005","6477_Z15_len1185119",5,"6477_Z15__g010992--FGSG_10330..FSPOR_8554","6477_Z15__g010992--FGSG_10330..FSPOR_8554","other","N/A",1092819,1094173,1
"NRRL6477","6477_Z15_len1185119.region005","6477_Z15_len1185119",5,"6477_Z15__g010993--FGSG_13740..FSPOR_8555","6477_Z15__g010993--FGSG_13740..FSPOR_8555","biosynthetic-additional","N/A",1095002,1095958,1
"NRRL6477","6477_Z15_len1185119.region005","6477_Z15_len1185119",5,"6477_Z15__g010994--FGSG_13739..FSPOR_8556","6477_Z15__g010994--FGSG_13739..FSPOR_8556","biosynthetic-additional","N/A",1098142,1099430,1
"NRRL6477","6477_Z15_len1185119.region005","6477_Z15_len1185119",5,"6477_Z15__g010995--FGSG_09099..FSPOR_8557","6477_Z15__g010995--FGSG_09099..FSPOR_8557","other","N/A",1099816,1101439,-1
"NRRL6477","6477_Z15_len1185119.region005","6477_Z15_len1185119",5,"6477_Z15__g010996--FSPOR_8559","6477_Z15__g010996--FSPOR_8559","biosynthetic-additional","N/A",1103658,1104688,-1
"NRRL6477","6477_Z15_len1185119.region005","6477_Z15_len1185119",5,"6477_Z15__g010997--FSPOR_8560","6477_Z15__g010997--FSPOR_8560","transport","N/A",1105825,1107458,-1
"NRRL6477","6477_Z15_len1185119.region005","6477_Z15_len1185119",5,"6477_Z15__g010998--FSPOR_8561","6477_Z15__g010998--FSPOR_8561","biosynthetic","NRPS-like",1108194,1111950,1
"NRRL6477","6477_Z15_len1185119.region005","6477_Z15_len1185119",5,"6477_Z15__g010999--FSPOR_8563","6477_Z15__g010999--FSPOR_8563","other","N/A",1115877,1116587,-1
"NRRL6477","6477_Z15_len1185119.region005","6477_Z15_len1185119",5,"6477_Z15__g011000--FSPOR_8565","6477_Z15__g011000--FSPOR_8565","other","N/A",1119344,1119835,1
"NRRL6477","6477_Z15_len1185119.region005","6477_Z15_len1185119",5,"6477_Z15__g011001--FSPOR_8566","6477_Z15__g011001--FSPOR_8566","other","N/A",1120775,1121548,1
"NRRL6477","6477_Z15_len1185119.region005","6477_Z15_len1185119",5,"6477_Z15__g011002--FSPOR_8567","6477_Z15__g011002--FSPOR_8567","other","N/A",1122536,1122977,-1
"NRRL6477","6477_Z15_len1185119.region005","6477_Z15_len1185119",5,"6477_Z15__g011003--FSPOR_8568","6477_Z15__g011003--FSPOR_8568","other","N/A",1125133,1125555,-1
"NRRL6477","6477_Z15_len1185119.region005","6477_Z15_len1185119",5,"6477_Z15__g011004--FSPOR_8569","6477_Z15__g011004--FSPOR_8569","other","N/A",1128738,1129849,1
"NRRL6477","6477_Z17_len582469.region001","6477_Z17_len582469",1,"6477_Z17__g011203","6477_Z17__g011203","biosynthetic","NRPS",1888,42200,-1
"NRRL6477","6477_Z17_len582469.region001","6477_Z17_len582469",1,"6477_Z17__g011204","6477_Z17__g011204","biosynthetic-additional","N/A",43089,43853,1
"NRRL6477","6477_Z17_len582469.region001","6477_Z17_len582469",1,"6477_Z17__g011205","6477_Z17__g011205","other","N/A",43883,44880,-1
"NRRL6477","6477_Z17_len582469.region001","6477_Z17_len582469",1,"6477_Z17__g011206","6477_Z17__g011206","transport","N/A",46061,50258,1
"NRRL6477","6477_Z17_len582469.region001","6477_Z17_len582469",1,"6477_Z17__g011207","6477_Z17__g011207","transport","N/A",50505,51026,1
"NRRL6477","6477_Z17_len582469.region001","6477_Z17_len582469",1,"6477_Z17__g011208","6477_Z17__g011208","biosynthetic-additional","N/A",51881,53602,-1
"NRRL6477","6477_Z17_len582469.region001","6477_Z17_len582469",1,"6477_Z17__g011209","6477_Z17__g011209","biosynthetic-additional","N/A",54201,55320,1
"NRRL6477","6477_Z17_len582469.region001","6477_Z17_len582469",1,"6477_Z17__g011210","6477_Z17__g011210","other","N/A",55417,56223,-1
"NRRL6477","6477_Z17_len582469.region001","6477_Z17_len582469",1,"6477_Z17__g011211","6477_Z17__g011211","biosynthetic-additional","N/A",57274,58284,1
"NRRL6477","6477_Z17_len582469.region001","6477_Z17_len582469",1,"6477_Z17__g011212","6477_Z17__g011212","biosynthetic","T1PKS",59504,67231,1
"NRRL6477","6477_Z17_len582469.region001","6477_Z17_len582469",1,"6477_Z17__g011213","6477_Z17__g011213","biosynthetic-additional","N/A",81896,83251,-1
"NRRL6477","6477_Z17_len582469.region001","6477_Z17_len582469",1,"6477_Z17__g011214","6477_Z17__g011214","other","N/A",84058,85320,1
"NRRL6477","6477_Z18_len579297.region001","6477_Z18_len579297",1,"6477_Z18__g011385--FGSG_08320..FSPOR_10996","6477_Z18__g011385--FGSG_08320..FSPOR_10996","biosynthetic-additional","N/A",1231,2856,-1
"NRRL6477","6477_Z18_len579297.region001","6477_Z18_len579297",1,"6477_Z18__g011386--FGSG_13394..FSPOR_10995","6477_Z18__g011386--FGSG_13394..FSPOR_10995","biosynthetic","NRPS",5604,9349,1
"NRRL6477","6477_Z18_len579297.region001","6477_Z18_len579297",1,"6477_Z18__g011387--FGSG_08318..FSPOR_10994","6477_Z18__g011387--FGSG_08318..FSPOR_10994","other","N/A",9579,10760,-1
"NRRL6477","6477_Z18_len579297.region001","6477_Z18_len579297",1,"6477_Z18__g011388--FGSG_08317..FSPOR_10993","6477_Z18__g011388--FGSG_08317..FSPOR_10993","other","N/A",11452,12534,1
"NRRL6477","6477_Z18_len579297.region001","6477_Z18_len579297",1,"6477_Z18__g011389--FGSG_08316..FSPOR_10992","6477_Z18__g011389--FGSG_08316..FSPOR_10992","other","N/A",12888,14649,-1
"NRRL6477","6477_Z18_len579297.region001","6477_Z18_len579297",1,"6477_Z18__g011390--FGSG_08315..FSPOR_10991","6477_Z18__g011390--FGSG_08315..FSPOR_10991","other","N/A",16020,18623,-1
"NRRL6477","6477_Z18_len579297.region001","6477_Z18_len579297",1,"6477_Z18__g011391--FGSG_08314..FSPOR_10990","6477_Z18__g011391--FGSG_08314..FSPOR_10990","other","N/A",19801,20710,-1
"NRRL6477","6477_Z18_len579297.region001","6477_Z18_len579297",1,"6477_Z18__g011392--FGSG_08313..FSPOR_10989","6477_Z18__g011392--FGSG_08313..FSPOR_10989","other","N/A",21231,22968,1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011463--FSPOR_6089","6477_Z18__g011463--FSPOR_6089","biosynthetic-additional","N/A",250222,251451,1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011464--FGSG_08230..FSPOR_6088","6477_Z18__g011464--FGSG_08230..FSPOR_6088","other","N/A",252794,254535,-1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011465","6477_Z18__g011465","other","N/A",257910,259199,1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011466--FSPOR_6087","6477_Z18__g011466--FSPOR_6087","other","N/A",260527,262422,1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011467--FSPOR_6086","6477_Z18__g011467--FSPOR_6086","other","N/A",263296,264152,1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011468--FGSG_08228..FSPOR_6084","6477_Z18__g011468--FGSG_08228..FSPOR_6084","biosynthetic-additional","N/A",267402,269115,-1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011469--FGSG_08227..FSPOR_6083","6477_Z18__g011469--FGSG_08227..FSPOR_6083","biosynthetic","isocyanide",269988,272069,1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011470--FGSG_13418..FSPOR_6082","6477_Z18__g011470--FGSG_13418..FSPOR_6082","other","N/A",272739,274451,-1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011471--FSPOR_6081","6477_Z18__g011471--FSPOR_6081","other","N/A",276513,276884,1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011472","6477_Z18__g011472","other","N/A",278250,279252,-1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011473","6477_Z18__g011473","other","N/A",281882,285060,1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011474--FGSG_08221..FSPOR_6077","6477_Z18__g011474--FGSG_08221..FSPOR_6077","biosynthetic-additional","N/A",290309,292116,1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011475--FSPOR_6075","6477_Z18__g011475--FSPOR_6075","biosynthetic-additional","N/A",293244,294311,-1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011476--FGSG_08220..FSPOR_6074","6477_Z18__g011476--FGSG_08220..FSPOR_6074","other","N/A",295118,295921,1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011477--FGSG_13420..FSPOR_6073","6477_Z18__g011477--FGSG_13420..FSPOR_6073","other","N/A",296048,296654,-1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011478","6477_Z18__g011478","other","N/A",297916,298342,-1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011479--FGSG_08214..FSPOR_6072","6477_Z18__g011479--FGSG_08214..FSPOR_6072","other","N/A",301881,302530,1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011480--FSPOR_6071","6477_Z18__g011480--FSPOR_6071","biosynthetic-additional","N/A",303538,305144,1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011481--FGSG_08210..FSPOR_6070","6477_Z18__g011481--FGSG_08210..FSPOR_6070","other","N/A",307699,308249,1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011484--FGSG_08207..FSPOR_6067","6477_Z18__g011484--FGSG_08207..FSPOR_6067","biosynthetic-additional","N/A",332475,334224,1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011485--FGSG_08206..FSPOR_6066","6477_Z18__g011485--FGSG_08206..FSPOR_6066","other","N/A",334505,334883,-1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011486--FGSG_08205..FSPOR_6065","6477_Z18__g011486--FGSG_08205..FSPOR_6065","biosynthetic-additional","N/A",336529,337863,1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011487--FGSG_08204..FSPOR_6064","6477_Z18__g011487--FGSG_08204..FSPOR_6064","other","N/A",338397,339628,-1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011488--FGSG_08203..FSPOR_6063","6477_Z18__g011488--FGSG_08203..FSPOR_6063","other","N/A",341405,343079,-1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011489","6477_Z18__g011489","other","N/A",344529,348088,-1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"6477_Z18__g011490--FGSG_00021..FSPOR_11794","6477_Z18__g011490--FGSG_00021..FSPOR_11794","other","N/A",348363,349385,-1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"NRPS7","6477_Z18__g011482--FGSG_08209..FSPOR_6069","biosynthetic","NRPS",308994,322176,-1
"NRRL6477","6477_Z18_len579297.region002","6477_Z18_len579297",2,"PKS6","6477_Z18__g011483--FGSG_08208..FSPOR_6068","biosynthetic","T1PKS",323562,331325,1
"NRRL6477","6477_Z18_len579297.region003","6477_Z18_len579297",3,"6477_Z18__g011495--FGSG_08192..FSPOR_6058","6477_Z18__g011495--FGSG_08192..FSPOR_6058","biosynthetic-additional","N/A",359819,360929,1
"NRRL6477","6477_Z18_len579297.region003","6477_Z18_len579297",3,"6477_Z18__g011496","6477_Z18__g011496","biosynthetic-additional","N/A",361012,361446,-1
"NRRL6477","6477_Z18_len579297.region003","6477_Z18_len579297",3,"6477_Z18__g011497--FGSG_08190..FSPOR_6056","6477_Z18__g011497--FGSG_08190..FSPOR_6056","other","N/A",363300,364293,1
"NRRL6477","6477_Z18_len579297.region003","6477_Z18_len579297",3,"6477_Z18__g011498--FGSG_13428..FSPOR_6054","6477_Z18__g011498--FGSG_13428..FSPOR_6054","other","N/A",369501,370946,-1
"NRRL6477","6477_Z18_len579297.region003","6477_Z18_len579297",3,"6477_Z18__g011499--FGSG_08188..FSPOR_6053","6477_Z18__g011499--FGSG_08188..FSPOR_6053","other","N/A",374153,377502,-1
"NRRL6477","6477_Z18_len579297.region003","6477_Z18_len579297",3,"6477_Z18__g011500--FGSG_08187..FSPOR_6052","6477_Z18__g011500--FGSG_08187..FSPOR_6052","biosynthetic-additional","N/A",378608,380403,1
"NRRL6477","6477_Z18_len579297.region003","6477_Z18_len579297",3,"6477_Z18__g011501--FGSG_08186..FSPOR_6051","6477_Z18__g011501--FGSG_08186..FSPOR_6051","biosynthetic-additional","N/A",381359,383243,1
"NRRL6477","6477_Z18_len579297.region003","6477_Z18_len579297",3,"6477_Z18__g011502--FGSG_08185..FSPOR_6050","6477_Z18__g011502--FGSG_08185..FSPOR_6050","biosynthetic","isocyanide-nrp",383935,385396,-1
"NRRL6477","6477_Z18_len579297.region003","6477_Z18_len579297",3,"6477_Z18__g011503--FGSG_08184..FSPOR_6049","6477_Z18__g011503--FGSG_08184..FSPOR_6049","biosynthetic","isocyanide-nrp",386367,390528,-1
"NRRL6477","6477_Z18_len579297.region003","6477_Z18_len579297",3,"6477_Z18__g011504--FGSG_08183..FSPOR_6048","6477_Z18__g011504--FGSG_08183..FSPOR_6048","biosynthetic-additional","N/A",391607,393570,-1
"NRRL6477","6477_Z18_len579297.region003","6477_Z18_len579297",3,"6477_Z18__g011505--FGSG_08182..FSPOR_6047","6477_Z18__g011505--FGSG_08182..FSPOR_6047","other","N/A",394453,395472,-1
"NRRL6477","6477_Z18_len579297.region003","6477_Z18_len579297",3,"6477_Z18__g011506--FGSG_08181..FSPOR_6046","6477_Z18__g011506--FGSG_08181..FSPOR_6046","biosynthetic","terpene",397452,398716,1
"NRRL6477","6477_Z18_len579297.region003","6477_Z18_len579297",3,"6477_Z18__g011507","6477_Z18__g011507","other","N/A",399007,399423,-1
"NRRL6477","6477_Z18_len579297.region003","6477_Z18_len579297",3,"6477_Z18__g011508--FGSG_08175..FSPOR_6045","6477_Z18__g011508--FGSG_08175..FSPOR_6045","other","N/A",399813,401306,-1
"NRRL6477","6477_Z18_len579297.region003","6477_Z18_len579297",3,"6477_Z18__g011509--FSPOR_6044","6477_Z18__g011509--FSPOR_6044","biosynthetic-additional","N/A",404222,405885,1
"NRRL6477","6477_Z18_len579297.region003","6477_Z18_len579297",3,"6477_Z18__g011510--FGSG_08174..FSPOR_4192","6477_Z18__g011510--FGSG_08174..FSPOR_4192","other","N/A",406971,408003,1
"NRRL6477","6477_Z18_len579297.region003","6477_Z18_len579297",3,"6477_Z18__g011511--FGSG_08173..FSPOR_4191","6477_Z18__g011511--FGSG_08173..FSPOR_4191","other","N/A",408629,410474,-1
"NRRL6477","6477_Z18_len579297.region003","6477_Z18_len579297",3,"6477_Z18__g011512--FGSG_08172..FSPOR_4190","6477_Z18__g011512--FGSG_08172..FSPOR_4190","other","N/A",411322,411778,-1
"NRRL6477","6477_Z2_len4026043.region001","6477_Z2_len4026043",1,"6477_Z2__g002658--FGSG_00455..FSPOR_10177","6477_Z2__g002658--FGSG_00455..FSPOR_10177","other","N/A",2575943,2576959,1
"NRRL6477","6477_Z2_len4026043.region001","6477_Z2_len4026043",1,"6477_Z2__g002659--FGSG_00454..FSPOR_10178","6477_Z2__g002659--FGSG_00454..FSPOR_10178","biosynthetic-additional","N/A",2577839,2579265,1
"NRRL6477","6477_Z2_len4026043.region001","6477_Z2_len4026043",1,"6477_Z2__g002660--FGSG_00453..FSPOR_10179","6477_Z2__g002660--FGSG_00453..FSPOR_10179","other","N/A",2579793,2580492,-1
"NRRL6477","6477_Z2_len4026043.region001","6477_Z2_len4026043",1,"6477_Z2__g002661--FGSG_00452..FSPOR_10180","6477_Z2__g002661--FGSG_00452..FSPOR_10180","biosynthetic-additional","N/A",2581998,2582744,1
"NRRL6477","6477_Z2_len4026043.region001","6477_Z2_len4026043",1,"6477_Z2__g002662--FGSG_00451..FSPOR_10181","6477_Z2__g002662--FGSG_00451..FSPOR_10181","biosynthetic","terpene",2582867,2583802,-1
"NRRL6477","6477_Z2_len4026043.region001","6477_Z2_len4026043",1,"6477_Z2__g002663--FGSG_00450..FSPOR_10182","6477_Z2__g002663--FGSG_00450..FSPOR_10182","other","N/A",2585407,2586327,-1
"NRRL6477","6477_Z2_len4026043.region001","6477_Z2_len4026043",1,"PWP1","6477_Z2__g002664--FGSG_00449..FSPOR_10183","other","N/A",2589520,2591206,-1
"NRRL6477","6477_Z2_len4026043.region002","6477_Z2_len4026043",2,"6477_Z2__g003026--FSPOR_6970","6477_Z2__g003026--FSPOR_6970","other","N/A",3737292,3739871,1
"NRRL6477","6477_Z2_len4026043.region002","6477_Z2_len4026043",2,"6477_Z2__g003027--FSPOR_8882","6477_Z2__g003027--FSPOR_8882","biosynthetic-additional","N/A",3740601,3741770,-1
"NRRL6477","6477_Z2_len4026043.region002","6477_Z2_len4026043",2,"6477_Z2__g003028--FSPOR_8884","6477_Z2__g003028--FSPOR_8884","transport","N/A",3746633,3748185,1
"NRRL6477","6477_Z2_len4026043.region002","6477_Z2_len4026043",2,"6477_Z2__g003029--FSPOR_8885","6477_Z2__g003029--FSPOR_8885","biosynthetic-additional","N/A",3748290,3749368,-1
"NRRL6477","6477_Z2_len4026043.region002","6477_Z2_len4026043",2,"6477_Z2__g003030--FSPOR_8886","6477_Z2__g003030--FSPOR_8886","biosynthetic-additional","N/A",3751099,3753576,-1
