"Accession","chrm","region","locus_tag","gene","start_end_strand","excluded_from_cluster","cluster"
"NRRL6477","6477_Z15_len1185119",1,"CLM1","6477_Z15__g010805--FGSG_10397..FSPOR_7566","10001..11278","no","6477_Z15_len1185119.region001"
"NRRL6477","6477_Z15_len1185119",1,"CLM2","6477_Z15__g010806","12697..14340","no","6477_Z15_len1185119.region001"
"NRRL6477","6477_Z15_len1185119",1,"6477_Z15__g010807--FSPOR_7561","6477_Z15__g010807--FSPOR_7561","complement(17520..18390)","no","6477_Z15_len1185119.region001"
"NRRL6477","6477_Z15_len1185119",2,"6477_Z15__g010810--FSPOR_5252","6477_Z15__g010810--FSPOR_5252","complement(1213..2688)","no","6477_Z15_len1185119.region002"
"NRRL6477","6477_Z15_len1185119",2,"6477_Z15__g010811--FSPOR_5253","6477_Z15__g010811--FSPOR_5253","complement(4273..6023)","no","6477_Z15_len1185119.region002"
"NRRL6477","6477_Z15_len1185119",2,"6477_Z15__g010812--FGSG_04704..FSPOR_5254","6477_Z15__g010812--FGSG_04704..FSPOR_5254","complement(7843..8651)","no","6477_Z15_len1185119.region002"
"NRRL6477","6477_Z15_len1185119",2,"6477_Z15__g010813--FGSG_08009..FSPOR_5255","6477_Z15__g010813--FGSG_08009..FSPOR_5255","complement(10565..12230)","no","6477_Z15_len1185119.region002"
"NRRL6477","6477_Z15_len1185119",2,"6477_Z15__g010814","6477_Z15__g010814","complement(12759..14217)","no","6477_Z15_len1185119.region002"
"NRRL6477","6477_Z15_len1185119",2,"6477_Z15__g010815--FGSG_13458..FSPOR_5256","6477_Z15__g010815--FGSG_13458..FSPOR_5256","15182..16844","no","6477_Z15_len1185119.region002"
"NRRL6477","6477_Z15_len1185119",2,"6477_Z15__g010816--FSPOR_5257","6477_Z15__g010816--FSPOR_5257","17790..19801","no","6477_Z15_len1185119.region002"
"NRRL6477","6477_Z15_len1185119",2,"APF1","6477_Z15__g010817--FSPOR_5258","complement(20001..35435)","no","6477_Z15_len1185119.region002"
"NRRL6477","6477_Z15_len1185119",2,"APF11","6477_Z15__g010818--FSPOR_5259","36142..38125","no","6477_Z15_len1185119.region002"
"NRRL6477","6477_Z15_len1185119",2,"6477_Z15__g010819--FSPOR_5260","6477_Z15__g010819--FSPOR_5260","38576..39328","no","6477_Z15_len1185119.region002"
"NRRL6477","6477_Z15_len1185119",2,"APF9","6477_Z15__g010820--FSPOR_5261","complement(40126..41163)","no","6477_Z15_len1185119.region002"
"NRRL6477","6477_Z15_len1185119",2,"APF8","6477_Z15__g010821","complement(43117..43564)","no","6477_Z15_len1185119.region002"
"NRRL6477","6477_Z15_len1185119",2,"APF7","6477_Z15__g010822--FSPOR_5262","45355..46405","no","6477_Z15_len1185119.region002"
"NRRL6477","6477_Z15_len1185119",2,"APF6","6477_Z15__g010823--FSPOR_5263","complement(46601..47827)","no","6477_Z15_len1185119.region002"
"NRRL6477","6477_Z15_len1185119",2,"APF12","6477_Z15__g010824--FSPOR_5264","complement(48679..50784)","no","6477_Z15_len1185119.region002"
"NRRL6477","6477_Z15_len1185119",3,"6477_Z15__g010865--FSPOR_6471","6477_Z15__g010865--FSPOR_6471","complement(467..1825)","no","6477_Z15_len1185119.region003"
"NRRL6477","6477_Z15_len1185119",3,"6477_Z15__g010866--FSPOR_6469","6477_Z15__g010866--FSPOR_6469","complement(7455..8302)","no","6477_Z15_len1185119.region003"
"NRRL6477","6477_Z15_len1185119",3,"6477_Z15__g010867--FGSG_10700..FSPOR_6468","6477_Z15__g010867--FGSG_10700..FSPOR_6468","complement(9535..11520)","no","6477_Z15_len1185119.region003"
"NRRL6477","6477_Z15_len1185119",3,"6477_Z15__g010868--FGSG_13809..FSPOR_6467","6477_Z15__g010868--FGSG_13809..FSPOR_6467","12816..15468","no","6477_Z15_len1185119.region003"
"NRRL6477","6477_Z15_len1185119",3,"6477_Z15__g010869--FGSG_10702..FSPOR_6465","6477_Z15__g010869--FGSG_10702..FSPOR_6465","20001..23072","no","6477_Z15_len1185119.region003"
"NRRL6477","6477_Z15_len1185119",3,"6477_Z15__g010870","6477_Z15__g010870","complement(25934..27208)","no","6477_Z15_len1185119.region003"
"NRRL6477","6477_Z15_len1185119",3,"6477_Z15__g010871","6477_Z15__g010871","complement(29328..29867)","no","6477_Z15_len1185119.region003"
"NRRL6477","6477_Z15_len1185119",3,"6477_Z15__g010872","6477_Z15__g010872","31967..32998","no","6477_Z15_len1185119.region003"
"NRRL6477","6477_Z15_len1185119",3,"6477_Z15__g010873","6477_Z15__g010873","33581..34666","no","6477_Z15_len1185119.region003"
"NRRL6477","6477_Z15_len1185119",3,"6477_Z15__g010874","6477_Z15__g010874","complement(35296..35729)","no","6477_Z15_len1185119.region003"
"NRRL6477","6477_Z15_len1185119",3,"6477_Z15__g010875--FGSG_11645..FSPOR_6460","6477_Z15__g010875--FGSG_11645..FSPOR_6460","37385..39424","no","6477_Z15_len1185119.region003"
"NRRL6477","6477_Z15_len1185119",3,"6477_Z15__g010876--FSPOR_6459","6477_Z15__g010876--FSPOR_6459","complement(40497..41626)","no","6477_Z15_len1185119.region003"
"NRRL6477","6477_Z15_len1185119",4,"6477_Z15__g010905--FGSG_10551..FSPOR_6434","6477_Z15__g010905--FGSG_10551..FSPOR_6434","3134..3919","no","6477_Z15_len1185119.region004"
"NRRL6477","6477_Z15_len1185119",4,"6477_Z15__g010906--FGSG_03867..FSPOR_6433","6477_Z15__g010906--FGSG_03867..FSPOR_6433","complement(5347..6297)","no","6477_Z15_len1185119.region004"
"NRRL6477","6477_Z15_len1185119",4,"6477_Z15__g010907","6477_Z15__g010907","8952..10028","no","6477_Z15_len1185119.region004"
"NRRL6477","6477_Z15_len1185119",4,"6477_Z15__g010908","6477_Z15__g010908","10925..11938","no","6477_Z15_len1185119.region004"
"NRRL6477","6477_Z15_len1185119",4,"6477_Z15__g010909--FGSG_13822..FSPOR_6432","6477_Z15__g010909--FGSG_13822..FSPOR_6432","12556..15704","no","6477_Z15_len1185119.region004"
"NRRL6477","6477_Z15_len1185119",4,"6477_Z15__g010910--FSPOR_9288","6477_Z15__g010910--FSPOR_9288","20001..22577","no","6477_Z15_len1185119.region004"
"NRRL6477","6477_Z15_len1185119",4,"6477_Z15__g010911--FSPOR_9287","6477_Z15__g010911--FSPOR_9287","complement(23348..24040)","no","6477_Z15_len1185119.region004"
"NRRL6477","6477_Z15_len1185119",4,"6477_Z15__g010912","6477_Z15__g010912","25240..26558","no","6477_Z15_len1185119.region004"
"NRRL6477","6477_Z15_len1185119",4,"6477_Z15__g010913","6477_Z15__g010913","complement(26742..26850)","yes","6477_Z15_len1185119.region004"
"NRRL6477","6477_Z15_len1185119",4,"6477_Z15__g010914--FSPOR_9285","6477_Z15__g010914--FSPOR_9285","complement(28193..28889)","no","6477_Z15_len1185119.region004"
"NRRL6477","6477_Z15_len1185119",4,"6477_Z15__g010915--FSPOR_9283","6477_Z15__g010915--FSPOR_9283","complement(34021..36132)","no","6477_Z15_len1185119.region004"
"NRRL6477","6477_Z15_len1185119",5,"6477_Z15__g010990--FGSG_10332..FSPOR_8552","6477_Z15__g010990--FGSG_10332..FSPOR_8552","complement(1031..1885)","no","6477_Z15_len1185119.region005"
"NRRL6477","6477_Z15_len1185119",5,"6477_Z15__g010991--FGSG_10331..FSPOR_8553","6477_Z15__g010991--FGSG_10331..FSPOR_8553","complement(2760..3762)","no","6477_Z15_len1185119.region005"
"NRRL6477","6477_Z15_len1185119",5,"6477_Z15__g010992--FGSG_10330..FSPOR_8554","6477_Z15__g010992--FGSG_10330..FSPOR_8554","4626..5980","no","6477_Z15_len1185119.region005"
"NRRL6477","6477_Z15_len1185119",5,"6477_Z15__g010993--FGSG_13740..FSPOR_8555","6477_Z15__g010993--FGSG_13740..FSPOR_8555","6809..7765","no","6477_Z15_len1185119.region005"
"NRRL6477","6477_Z15_len1185119",5,"6477_Z15__g010994--FGSG_13739..FSPOR_8556","6477_Z15__g010994--FGSG_13739..FSPOR_8556","9949..11237","no","6477_Z15_len1185119.region005"
"NRRL6477","6477_Z15_len1185119",5,"6477_Z15__g010995--FGSG_09099..FSPOR_8557","6477_Z15__g010995--FGSG_09099..FSPOR_8557","complement(11623..13246)","no","6477_Z15_len1185119.region005"
"NRRL6477","6477_Z15_len1185119",5,"6477_Z15__g010996--FSPOR_8559","6477_Z15__g010996--FSPOR_8559","complement(15465..16495)","no","6477_Z15_len1185119.region005"
"NRRL6477","6477_Z15_len1185119",5,"6477_Z15__g010997--FSPOR_8560","6477_Z15__g010997--FSPOR_8560","complement(17632..19265)","no","6477_Z15_len1185119.region005"
"NRRL6477","6477_Z15_len1185119",5,"6477_Z15__g010998--FSPOR_8561","6477_Z15__g010998--FSPOR_8561","20001..23757","no","6477_Z15_len1185119.region005"
"NRRL6477","6477_Z15_len1185119",5,"6477_Z15__g010999--FSPOR_8563","6477_Z15__g010999--FSPOR_8563","complement(27684..28394)","no","6477_Z15_len1185119.region005"
"NRRL6477","6477_Z15_len1185119",5,"6477_Z15__g011000--FSPOR_8565","6477_Z15__g011000--FSPOR_8565","31151..31642","no","6477_Z15_len1185119.region005"
"NRRL6477","6477_Z15_len1185119",5,"6477_Z15__g011001--FSPOR_8566","6477_Z15__g011001--FSPOR_8566","32582..33355","no","6477_Z15_len1185119.region005"
"NRRL6477","6477_Z15_len1185119",5,"6477_Z15__g011002--FSPOR_8567","6477_Z15__g011002--FSPOR_8567","complement(34343..34784)","no","6477_Z15_len1185119.region005"
"NRRL6477","6477_Z15_len1185119",5,"6477_Z15__g011003--FSPOR_8568","6477_Z15__g011003--FSPOR_8568","complement(36940..37362)","no","6477_Z15_len1185119.region005"
"NRRL6477","6477_Z15_len1185119",5,"6477_Z15__g011004--FSPOR_8569","6477_Z15__g011004--FSPOR_8569","40545..41656","no","6477_Z15_len1185119.region005"
"NRRL6477","6477_Z17_len582469",1,"6477_Z17__g011203","6477_Z17__g011203","complement(1888..42200)","no","6477_Z17_len582469.region001"
"NRRL6477","6477_Z17_len582469",1,"6477_Z17__g011204","6477_Z17__g011204","43089..43853","no","6477_Z17_len582469.region001"
"NRRL6477","6477_Z17_len582469",1,"6477_Z17__g011205","6477_Z17__g011205","complement(43883..44880)","no","6477_Z17_len582469.region001"
"NRRL6477","6477_Z17_len582469",1,"6477_Z17__g011206","6477_Z17__g011206","46061..50258","no","6477_Z17_len582469.region001"
"NRRL6477","6477_Z17_len582469",1,"6477_Z17__g011207","6477_Z17__g011207","50505..51026","no","6477_Z17_len582469.region001"
"NRRL6477","6477_Z17_len582469",1,"6477_Z17__g011208","6477_Z17__g011208","complement(51881..53602)","no","6477_Z17_len582469.region001"
"NRRL6477","6477_Z17_len582469",1,"6477_Z17__g011209","6477_Z17__g011209","54201..55320","no","6477_Z17_len582469.region001"
"NRRL6477","6477_Z17_len582469",1,"6477_Z17__g011210","6477_Z17__g011210","complement(55417..56223)","no","6477_Z17_len582469.region001"
"NRRL6477","6477_Z17_len582469",1,"6477_Z17__g011211","6477_Z17__g011211","57274..58284","no","6477_Z17_len582469.region001"
"NRRL6477","6477_Z17_len582469",1,"6477_Z17__g011212","6477_Z17__g011212","59504..67231","no","6477_Z17_len582469.region001"
"NRRL6477","6477_Z17_len582469",1,"6477_Z17__g011213","6477_Z17__g011213","complement(81896..83251)","no","6477_Z17_len582469.region001"
"NRRL6477","6477_Z17_len582469",1,"6477_Z17__g011214","6477_Z17__g011214","84058..85320","no","6477_Z17_len582469.region001"
"NRRL6477","6477_Z18_len579297",1,"6477_Z18__g011385--FGSG_08320..FSPOR_10996","6477_Z18__g011385--FGSG_08320..FSPOR_10996","complement(1231..2856)","no","6477_Z18_len579297.region001"
"NRRL6477","6477_Z18_len579297",1,"6477_Z18__g011386--FGSG_13394..FSPOR_10995","6477_Z18__g011386--FGSG_13394..FSPOR_10995","5604..9349","no","6477_Z18_len579297.region001"
"NRRL6477","6477_Z18_len579297",1,"6477_Z18__g011387--FGSG_08318..FSPOR_10994","6477_Z18__g011387--FGSG_08318..FSPOR_10994","complement(9579..10760)","no","6477_Z18_len579297.region001"
"NRRL6477","6477_Z18_len579297",1,"6477_Z18__g011388--FGSG_08317..FSPOR_10993","6477_Z18__g011388--FGSG_08317..FSPOR_10993","11452..12534","no","6477_Z18_len579297.region001"
"NRRL6477","6477_Z18_len579297",1,"6477_Z18__g011389--FGSG_08316..FSPOR_10992","6477_Z18__g011389--FGSG_08316..FSPOR_10992","complement(12888..14649)","no","6477_Z18_len579297.region001"
"NRRL6477","6477_Z18_len579297",1,"6477_Z18__g011390--FGSG_08315..FSPOR_10991","6477_Z18__g011390--FGSG_08315..FSPOR_10991","complement(16020..18623)","no","6477_Z18_len579297.region001"
"NRRL6477","6477_Z18_len579297",1,"6477_Z18__g011391--FGSG_08314..FSPOR_10990","6477_Z18__g011391--FGSG_08314..FSPOR_10990","complement(19801..20710)","no","6477_Z18_len579297.region001"
"NRRL6477","6477_Z18_len579297",1,"6477_Z18__g011392--FGSG_08313..FSPOR_10989","6477_Z18__g011392--FGSG_08313..FSPOR_10989","21231..22968","no","6477_Z18_len579297.region001"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011463--FSPOR_6089","6477_Z18__g011463--FSPOR_6089","235..1464","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011464--FGSG_08230..FSPOR_6088","6477_Z18__g011464--FGSG_08230..FSPOR_6088","complement(2807..4548)","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011465","6477_Z18__g011465","7923..9212","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011466--FSPOR_6087","6477_Z18__g011466--FSPOR_6087","10540..12435","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011467--FSPOR_6086","6477_Z18__g011467--FSPOR_6086","13309..14165","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011468--FGSG_08228..FSPOR_6084","6477_Z18__g011468--FGSG_08228..FSPOR_6084","complement(17415..19128)","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011469--FGSG_08227..FSPOR_6083","6477_Z18__g011469--FGSG_08227..FSPOR_6083","20001..22082","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011470--FGSG_13418..FSPOR_6082","6477_Z18__g011470--FGSG_13418..FSPOR_6082","complement(22752..24464)","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011471--FSPOR_6081","6477_Z18__g011471--FSPOR_6081","26526..26897","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011472","6477_Z18__g011472","complement(28263..29265)","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011473","6477_Z18__g011473","31895..35073","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011474--FGSG_08221..FSPOR_6077","6477_Z18__g011474--FGSG_08221..FSPOR_6077","40322..42129","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011475--FSPOR_6075","6477_Z18__g011475--FSPOR_6075","complement(43257..44324)","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011476--FGSG_08220..FSPOR_6074","6477_Z18__g011476--FGSG_08220..FSPOR_6074","45131..45934","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011477--FGSG_13420..FSPOR_6073","6477_Z18__g011477--FGSG_13420..FSPOR_6073","complement(46061..46667)","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011478","6477_Z18__g011478","complement(47929..48355)","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011479--FGSG_08214..FSPOR_6072","6477_Z18__g011479--FGSG_08214..FSPOR_6072","51894..52543","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011480--FSPOR_6071","6477_Z18__g011480--FSPOR_6071","53551..55157","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011481--FGSG_08210..FSPOR_6070","6477_Z18__g011481--FGSG_08210..FSPOR_6070","57712..58262","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"NRPS7","6477_Z18__g011482--FGSG_08209..FSPOR_6069","complement(59007..72189)","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"PKS6","6477_Z18__g011483--FGSG_08208..FSPOR_6068","73575..81338","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011484--FGSG_08207..FSPOR_6067","6477_Z18__g011484--FGSG_08207..FSPOR_6067","82488..84237","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011485--FGSG_08206..FSPOR_6066","6477_Z18__g011485--FGSG_08206..FSPOR_6066","complement(84518..84896)","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011486--FGSG_08205..FSPOR_6065","6477_Z18__g011486--FGSG_08205..FSPOR_6065","86542..87876","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011487--FGSG_08204..FSPOR_6064","6477_Z18__g011487--FGSG_08204..FSPOR_6064","complement(88410..89641)","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011488--FGSG_08203..FSPOR_6063","6477_Z18__g011488--FGSG_08203..FSPOR_6063","complement(91418..93092)","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011489","6477_Z18__g011489","complement(94542..98101)","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",2,"6477_Z18__g011490--FGSG_00021..FSPOR_11794","6477_Z18__g011490--FGSG_00021..FSPOR_11794","complement(98376..99398)","no","6477_Z18_len579297.region002"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011495--FGSG_08192..FSPOR_6058","6477_Z18__g011495--FGSG_08192..FSPOR_6058","885..1995","no","6477_Z18_len579297.region003"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011496","6477_Z18__g011496","complement(2078..2512)","no","6477_Z18_len579297.region003"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011497--FGSG_08190..FSPOR_6056","6477_Z18__g011497--FGSG_08190..FSPOR_6056","4366..5359","no","6477_Z18_len579297.region003"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011498--FGSG_13428..FSPOR_6054","6477_Z18__g011498--FGSG_13428..FSPOR_6054","complement(10567..12012)","no","6477_Z18_len579297.region003"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011499--FGSG_08188..FSPOR_6053","6477_Z18__g011499--FGSG_08188..FSPOR_6053","complement(15219..18568)","no","6477_Z18_len579297.region003"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011500--FGSG_08187..FSPOR_6052","6477_Z18__g011500--FGSG_08187..FSPOR_6052","19674..21469","no","6477_Z18_len579297.region003"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011501--FGSG_08186..FSPOR_6051","6477_Z18__g011501--FGSG_08186..FSPOR_6051","22425..24309","no","6477_Z18_len579297.region003"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011502--FGSG_08185..FSPOR_6050","6477_Z18__g011502--FGSG_08185..FSPOR_6050","complement(25001..26462)","no","6477_Z18_len579297.region003"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011503--FGSG_08184..FSPOR_6049","6477_Z18__g011503--FGSG_08184..FSPOR_6049","complement(27433..31594)","no","6477_Z18_len579297.region003"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011504--FGSG_08183..FSPOR_6048","6477_Z18__g011504--FGSG_08183..FSPOR_6048","complement(32673..34636)","no","6477_Z18_len579297.region003"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011505--FGSG_08182..FSPOR_6047","6477_Z18__g011505--FGSG_08182..FSPOR_6047","complement(35519..36538)","no","6477_Z18_len579297.region003"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011506--FGSG_08181..FSPOR_6046","6477_Z18__g011506--FGSG_08181..FSPOR_6046","38518..39782","no","6477_Z18_len579297.region003"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011507","6477_Z18__g011507","complement(40073..40489)","no","6477_Z18_len579297.region003"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011508--FGSG_08175..FSPOR_6045","6477_Z18__g011508--FGSG_08175..FSPOR_6045","complement(40879..42372)","no","6477_Z18_len579297.region003"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011509--FSPOR_6044","6477_Z18__g011509--FSPOR_6044","45288..46951","no","6477_Z18_len579297.region003"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011510--FGSG_08174..FSPOR_4192","6477_Z18__g011510--FGSG_08174..FSPOR_4192","48037..49069","no","6477_Z18_len579297.region003"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011511--FGSG_08173..FSPOR_4191","6477_Z18__g011511--FGSG_08173..FSPOR_4191","complement(49695..51540)","no","6477_Z18_len579297.region003"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011512--FGSG_08172..FSPOR_4190","6477_Z18__g011512--FGSG_08172..FSPOR_4190","complement(52388..52844)","no","6477_Z18_len579297.region003"
"NRRL6477","6477_Z18_len579297",3,"6477_Z18__g011513","6477_Z18__g011513","56323..56409","yes","6477_Z18_len579297.region003"
"NRRL6477","6477_Z2_len4026043",1,"6477_Z2__g002658--FGSG_00455..FSPOR_10177","6477_Z2__g002658--FGSG_00455..FSPOR_10177","3077..4093","no","6477_Z2_len4026043.region001"
"NRRL6477","6477_Z2_len4026043",1,"6477_Z2__g002659--FGSG_00454..FSPOR_10178","6477_Z2__g002659--FGSG_00454..FSPOR_10178","4973..6399","no","6477_Z2_len4026043.region001"
"NRRL6477","6477_Z2_len4026043",1,"6477_Z2__g002660--FGSG_00453..FSPOR_10179","6477_Z2__g002660--FGSG_00453..FSPOR_10179","complement(6927..7626)","no","6477_Z2_len4026043.region001"
"NRRL6477","6477_Z2_len4026043",1,"6477_Z2__g002661--FGSG_00452..FSPOR_10180","6477_Z2__g002661--FGSG_00452..FSPOR_10180","9132..9878","no","6477_Z2_len4026043.region001"
"NRRL6477","6477_Z2_len4026043",1,"6477_Z2__g002662--FGSG_00451..FSPOR_10181","6477_Z2__g002662--FGSG_00451..FSPOR_10181","complement(10001..10936)","no","6477_Z2_len4026043.region001"
"NRRL6477","6477_Z2_len4026043",1,"6477_Z2__g002663--FGSG_00450..FSPOR_10182","6477_Z2__g002663--FGSG_00450..FSPOR_10182","complement(12541..13461)","no","6477_Z2_len4026043.region001"
"NRRL6477","6477_Z2_len4026043",1,"PWP1","6477_Z2__g002664--FGSG_00449..FSPOR_10183","complement(16654..18340)","no","6477_Z2_len4026043.region001"
"NRRL6477","6477_Z2_len4026043",2,"6477_Z2__g003026--FSPOR_6970","6477_Z2__g003026--FSPOR_6970","982..3561","no","6477_Z2_len4026043.region002"
"NRRL6477","6477_Z2_len4026043",2,"6477_Z2__g003027--FSPOR_8882","6477_Z2__g003027--FSPOR_8882","complement(4291..5460)","no","6477_Z2_len4026043.region002"
"NRRL6477","6477_Z2_len4026043",2,"6477_Z2__g003028--FSPOR_8884","6477_Z2__g003028--FSPOR_8884","10323..11875","no","6477_Z2_len4026043.region002"
"NRRL6477","6477_Z2_len4026043",2,"6477_Z2__g003029--FSPOR_8885","6477_Z2__g003029--FSPOR_8885","complement(11980..13058)","no","6477_Z2_len4026043.region002"
"NRRL6477","6477_Z2_len4026043",2,"6477_Z2__g003030--FSPOR_8886","6477_Z2__g003030--FSPOR_8886","complement(14789..17266)","no","6477_Z2_len4026043.region002"
"NRRL6477","6477_Z2_len4026043",2,"6477_Z2__g003031--FSPOR_8887","6477_Z2__g003031--FSPOR_8887","20001..22166","no","6477_Z2_len4026043.region002"
"NRRL6477","6477_Z2_len4026043",2,"6477_Z2__g003032--FSPOR_8888","6477_Z2__g003032--FSPOR_8888","complement(22800..23378)","no","6477_Z2_len4026043.region002"
"NRRL6477","6477_Z2_len4026043",2,"6477_Z2__g003033","6477_Z2__g003033","27988..29064","no","6477_Z2_len4026043.region002"
"NRRL6477","6477_Z2_len4026043",2,"6477_Z2__g003034","6477_Z2__g003034","34018..34651","no","6477_Z2_len4026043.region002"
"NRRL6477","6477_Z2_len4026043",2,"6477_Z2__g003035--FGSG_00031..FSPOR_8893","6477_Z2__g003035--FGSG_00031..FSPOR_8893","complement(36801..40972)","no","6477_Z2_len4026043.region002"
"NRRL6477","6477_Z21_len264541",1,"6477_Z21__g011832--FGSG_01781..FSPOR_2683","6477_Z21__g011832--FGSG_01781..FSPOR_2683","1254..2516","no","6477_Z21_len264541.region001"
"NRRL6477","6477_Z21_len264541",1,"6477_Z21__g011833","6477_Z21__g011833","2590..3498","no","6477_Z21_len264541.region001"
"NRRL6477","6477_Z21_len264541",1,"6477_Z21__g011834--FGSG_01782..FSPOR_2682","6477_Z21__g011834--FGSG_01782..FSPOR_2682","complement(3673..4209)","no","6477_Z21_len264541.region001"
"NRRL6477","6477_Z21_len264541",1,"6477_Z21__g011835--FGSG_01784..FSPOR_2680","6477_Z21__g011835--FGSG_01784..FSPOR_2680","6470..7654","no","6477_Z21_len264541.region001"
"NRRL6477","6477_Z21_len264541",1,"6477_Z21__g011836--FGSG_01785..FSPOR_2679","6477_Z21__g011836--FGSG_01785..FSPOR_2679","8417..9802","no","6477_Z21_len264541.region001"
"NRRL6477","6477_Z21_len264541",1,"6477_Z21__g011837--FGSG_01786..FSPOR_2678","6477_Z21__g011837--FGSG_01786..FSPOR_2678","10420..12323","no","6477_Z21_len264541.region001"
"NRRL6477","6477_Z21_len264541",1,"6477_Z21__g011838--FGSG_01787..FSPOR_2677","6477_Z21__g011838--FGSG_01787..FSPOR_2677","complement(12640..13443)","no","6477_Z21_len264541.region001"
"NRRL6477","6477_Z21_len264541",1,"6477_Z21__g011839","6477_Z21__g011839","complement(14379..14741)","no","6477_Z21_len264541.region001"
"NRRL6477","6477_Z21_len264541",1,"6477_Z21__g011840--FGSG_01789..FSPOR_2676","6477_Z21__g011840--FGSG_01789..FSPOR_2676","17163..19391","no","6477_Z21_len264541.region001"
"NRRL6477","6477_Z21_len264541",1,"6477_Z21__g011841--FGSG_01790..FSPOR_2675","6477_Z21__g011841--FGSG_01790..FSPOR_2675","20001..23992","no","6477_Z21_len264541.region001"
"NRRL6477","6477_Z21_len264541",1,"6477_Z21__g011842","6477_Z21__g011842","23996..27595","no","6477_Z21_len264541.region001"
"NRRL6477","6477_Z21_len264541",1,"6477_Z21__g011843--FGSG_01791..FSPOR_2674","6477_Z21__g011843--FGSG_01791..FSPOR_2674","28285..29677","no","6477_Z21_len264541.region001"
"NRRL6477","6477_Z21_len264541",1,"6477_Z21__g011844--FGSG_01792..FSPOR_2673","6477_Z21__g011844--FGSG_01792..FSPOR_2673","complement(30360..32129)","no","6477_Z21_len264541.region001"
"NRRL6477","6477_Z21_len264541",1,"6477_Z21__g011845--FGSG_01793..FSPOR_2672","6477_Z21__g011845--FGSG_01793..FSPOR_2672","32540..33179","no","6477_Z21_len264541.region001"
