"Accession","cluster","chrm","region","locus_tag","gene","type","bb_type","start","end","strand"
"NRRL3249","3249_Z19_len557454.region001","3249_Z19_len557454",1,"3249_Z19__g011566--FGSG_08380..FSPOR_3525","3249_Z19__g011566--FGSG_08380..FSPOR_3525","other","N/A",29269,32170,1
"NRRL3249","3249_Z19_len557454.region001","3249_Z19_len557454",1,"3249_Z19__g011568--FGSG_08382..FSPOR_3522","3249_Z19__g011568--FGSG_08382..FSPOR_3522","other","N/A",35159,36260,1
"NRRL3249","3249_Z19_len557454.region001","3249_Z19_len557454",1,"3249_Z19__g011569--FGSG_08383..FSPOR_3521","3249_Z19__g011569--FGSG_08383..FSPOR_3521","other","N/A",36620,37575,-1
"NRRL3249","3249_Z19_len557454.region001","3249_Z19_len557454",1,"3249_Z19__g011570--FGSG_08384..FSPOR_3520","3249_Z19__g011570--FGSG_08384..FSPOR_3520","other","N/A",39725,41506,1
"NRRL3249","3249_Z19_len557454.region001","3249_Z19_len557454",1,"3249_Z19__g011571--FGSG_08385..FSPOR_3519","3249_Z19__g011571--FGSG_08385..FSPOR_3519","other","N/A",41844,43967,-1
"NRRL3249","3249_Z19_len557454.region001","3249_Z19_len557454",1,"BFR2","3249_Z19__g011567--FGSG_08381..FSPOR_3523","other","N/A",33098,34774,-1
"NRRL3249","3249_Z19_len557454.region001","3249_Z19_len557454",1,"CYC3","3249_Z19__g011572--FGSG_08386..FSPOR_3518","other","N/A",44635,45698,1
"NRRL3249","3249_Z19_len557454.region001","3249_Z19_len557454",1,"MIC33_2","3249_Z19__g011562--FGSG_08375..FSPOR_3529","other","N/A",13691,15138,-1
"NRRL3249","3249_Z2_len3401109.region001","3249_Z2_len3401109",1,"3249_Z2__g001642--FGSG_00031..FSPOR_8893","3249_Z2__g001642--FGSG_00031..FSPOR_8893","other","N/A",264245,268074,1
"NRRL3249","3249_Z2_len3401109.region001","3249_Z2_len3401109",1,"3249_Z2__g001643","3249_Z2__g001643","other","N/A",270225,271025,-1
"NRRL3249","3249_Z2_len3401109.region001","3249_Z2_len3401109",1,"3249_Z2__g001644","3249_Z2__g001644","biosynthetic-additional","N/A",275812,276888,-1
"NRRL3249","3249_Z2_len3401109.region001","3249_Z2_len3401109",1,"3249_Z2__g001645--FSPOR_8888","3249_Z2__g001645--FSPOR_8888","other","N/A",281498,282076,1
"NRRL3249","3249_Z2_len3401109.region001","3249_Z2_len3401109",1,"3249_Z2__g001646--FSPOR_8887","3249_Z2__g001646--FSPOR_8887","biosynthetic","isocyanide",282710,284875,-1
"NRRL3249","3249_Z2_len3401109.region001","3249_Z2_len3401109",1,"3249_Z2__g001647--FSPOR_8886","3249_Z2__g001647--FSPOR_8886","biosynthetic-additional","N/A",287610,290087,1
"NRRL3249","3249_Z2_len3401109.region001","3249_Z2_len3401109",1,"3249_Z2__g001648--FSPOR_8885","3249_Z2__g001648--FSPOR_8885","biosynthetic-additional","N/A",291818,292896,1
"NRRL3249","3249_Z2_len3401109.region001","3249_Z2_len3401109",1,"3249_Z2__g001649--FSPOR_8884","3249_Z2__g001649--FSPOR_8884","transport","N/A",293001,294553,-1
"NRRL3249","3249_Z2_len3401109.region001","3249_Z2_len3401109",1,"3249_Z2__g001650--FSPOR_8882","3249_Z2__g001650--FSPOR_8882","biosynthetic-additional","N/A",299416,300585,1
"NRRL3249","3249_Z2_len3401109.region001","3249_Z2_len3401109",1,"3249_Z2__g001651--FSPOR_6970","3249_Z2__g001651--FSPOR_6970","other","N/A",301315,303894,-1
"NRRL3249","3249_Z2_len3401109.region002","3249_Z2_len3401109",2,"3249_Z2__g002010--FGSG_00450..FSPOR_10182","3249_Z2__g002010--FGSG_00450..FSPOR_10182","other","N/A",1451962,1452882,1
"NRRL3249","3249_Z2_len3401109.region002","3249_Z2_len3401109",2,"3249_Z2__g002011--FGSG_00451..FSPOR_10181","3249_Z2__g002011--FGSG_00451..FSPOR_10181","biosynthetic","terpene",1454487,1455422,1
"NRRL3249","3249_Z2_len3401109.region002","3249_Z2_len3401109",2,"3249_Z2__g002012--FGSG_00452..FSPOR_10180","3249_Z2__g002012--FGSG_00452..FSPOR_10180","biosynthetic-additional","N/A",1455545,1456291,-1
"NRRL3249","3249_Z2_len3401109.region002","3249_Z2_len3401109",2,"3249_Z2__g002013--FGSG_00453..FSPOR_10179","3249_Z2__g002013--FGSG_00453..FSPOR_10179","other","N/A",1457797,1458496,1
"NRRL3249","3249_Z2_len3401109.region002","3249_Z2_len3401109",2,"3249_Z2__g002014--FGSG_00454..FSPOR_10178","3249_Z2__g002014--FGSG_00454..FSPOR_10178","biosynthetic-additional","N/A",1459024,1460450,-1
"NRRL3249","3249_Z2_len3401109.region002","3249_Z2_len3401109",2,"3249_Z2__g002015--FGSG_00455..FSPOR_10177","3249_Z2__g002015--FGSG_00455..FSPOR_10177","other","N/A",1461330,1462346,-1
"NRRL3249","3249_Z2_len3401109.region002","3249_Z2_len3401109",2,"PWP1","3249_Z2__g002009--FGSG_00449..FSPOR_10183","other","N/A",1447083,1448769,1
"NRRL3249","3249_Z22_len148083.region001","3249_Z22_len148083",1,"TRI10","3249_Z22__g012070--FGSG_03538..FSPOR_6148","other","N/A",143012,143997,1
"NRRL3249","3249_Z22_len148083.region001","3249_Z22_len148083",1,"TRI11","3249_Z22__g012071","biosynthetic-additional","N/A",145846,147567,-1
"NRRL3249","3249_Z22_len148083.region001","3249_Z22_len148083",1,"TRI3","3249_Z22__g012067--FGSG_03534..FSPOR_6145","other","N/A",132493,134275,1
"NRRL3249","3249_Z22_len148083.region001","3249_Z22_len148083",1,"TRI4","3249_Z22__g012068--FGSG_03535..FSPOR_6146","biosynthetic-additional","N/A",135036,136778,-1
"NRRL3249","3249_Z22_len148083.region001","3249_Z22_len148083",1,"TRI5","3249_Z22__g012069--FGSG_03537..FSPOR_6147","biosynthetic","terpene",140857,142041,1
"NRRL3249","3249_Z3_len3137824.region001","3249_Z3_len3137824",1,"3249_Z3__g002887--FGSG_07670..FSPOR_1778","3249_Z3__g002887--FGSG_07670..FSPOR_1778","other","N/A",856828,857662,-1
"NRRL3249","3249_Z3_len3137824.region001","3249_Z3_len3137824",1,"3249_Z3__g002888--FGSG_07671..FSPOR_1777","3249_Z3__g002888--FGSG_07671..FSPOR_1777","biosynthetic-additional","N/A",858187,859566,-1
"NRRL3249","3249_Z3_len3137824.region001","3249_Z3_len3137824",1,"3249_Z3__g002889--FGSG_07672..FSPOR_1776","3249_Z3__g002889--FGSG_07672..FSPOR_1776","other","N/A",863522,864806,-1
"NRRL3249","3249_Z3_len3137824.region001","3249_Z3_len3137824",1,"3249_Z3__g002890--FGSG_07673..FSPOR_1775","3249_Z3__g002890--FGSG_07673..FSPOR_1775","biosynthetic","terpene",865806,866828,1
"NRRL3249","3249_Z3_len3137824.region001","3249_Z3_len3137824",1,"3249_Z3__g002891","3249_Z3__g002891","other","N/A",867979,868769,1
"NRRL3249","3249_Z3_len3137824.region001","3249_Z3_len3137824",1,"3249_Z3__g002892--FGSG_13181..FSPOR_1773","3249_Z3__g002892--FGSG_13181..FSPOR_1773","other","N/A",870112,870705,1
"NRRL3249","3249_Z3_len3137824.region001","3249_Z3_len3137824",1,"3249_Z3__g002893--FGSG_13182..FSPOR_1772","3249_Z3__g002893--FGSG_13182..FSPOR_1772","other","N/A",870936,871514,-1
"NRRL3249","3249_Z3_len3137824.region001","3249_Z3_len3137824",1,"3249_Z3__g002894--FSPOR_1771","3249_Z3__g002894--FSPOR_1771","other","N/A",872127,872639,-1
"NRRL3249","3249_Z3_len3137824.region001","3249_Z3_len3137824",1,"3249_Z3__g002895--FGSG_07676..FSPOR_1770","3249_Z3__g002895--FGSG_07676..FSPOR_1770","other","N/A",873344,873781,1
"NRRL3249","3249_Z3_len3137824.region001","3249_Z3_len3137824",1,"3249_Z3__g002896--FGSG_13184..FSPOR_1769","3249_Z3__g002896--FGSG_13184..FSPOR_1769","other","N/A",874095,875078,-1
"NRRL3249","3249_Z3_len3137824.region002","3249_Z3_len3137824",2,"3249_Z3__g002947--FSPOR_1720","3249_Z3__g002947--FSPOR_1720","other","N/A",998234,998597,1
"NRRL3249","3249_Z3_len3137824.region002","3249_Z3_len3137824",2,"3249_Z3__g002948--FGSG_13202..FSPOR_1719","3249_Z3__g002948--FGSG_13202..FSPOR_1719","biosynthetic-additional","N/A",1000992,1001966,1
"NRRL3249","3249_Z3_len3137824.region002","3249_Z3_len3137824",2,"3249_Z3__g002949--FGSG_07728..FSPOR_1718","3249_Z3__g002949--FGSG_07728..FSPOR_1718","other","N/A",1002531,1003239,1
"NRRL3249","3249_Z3_len3137824.region002","3249_Z3_len3137824",2,"3249_Z3__g002950--FGSG_07756..FSPOR_1717","3249_Z3__g002950--FGSG_07756..FSPOR_1717","other","N/A",1007472,1009088,1
"NRRL3249","3249_Z3_len3137824.region002","3249_Z3_len3137824",2,"3249_Z3__g002951--FGSG_07757..FSPOR_1716","3249_Z3__g002951--FGSG_07757..FSPOR_1716","other","N/A",1009262,1010590,-1
"NRRL3249","3249_Z3_len3137824.region002","3249_Z3_len3137824",2,"3249_Z3__g002954--FGSG_07758..FSPOR_1713","3249_Z3__g002954--FGSG_07758..FSPOR_1713","biosynthetic-additional","N/A",1027462,1028580,1
"NRRL3249","3249_Z3_len3137824.region002","3249_Z3_len3137824",2,"3249_Z3__g002955","3249_Z3__g002955","other","N/A",1029848,1033421,1
"NRRL3249","3249_Z3_len3137824.region002","3249_Z3_len3137824",2,"3249_Z3__g002956","3249_Z3__g002956","other","N/A",1034334,1034774,1
"NRRL3249","3249_Z3_len3137824.region002","3249_Z3_len3137824",2,"3249_Z3__g002957--FGSG_07760..FSPOR_1711","3249_Z3__g002957--FGSG_07760..FSPOR_1711","other","N/A",1037270,1038056,-1
"NRRL3249","3249_Z3_len3137824.region002","3249_Z3_len3137824",2,"3249_Z3__g002958--FSPOR_1710","3249_Z3__g002958--FSPOR_1710","other","N/A",1038877,1039629,1
"NRRL3249","3249_Z3_len3137824.region002","3249_Z3_len3137824",2,"3249_Z3__g002959--FGSG_02302..FSPOR_1709","3249_Z3__g002959--FGSG_02302..FSPOR_1709","other","N/A",1040132,1041280,-1
"NRRL3249","3249_Z3_len3137824.region002","3249_Z3_len3137824",2,"3249_Z3__g002960--FSPOR_1708","3249_Z3__g002960--FSPOR_1708","biosynthetic-additional","N/A",1042886,1045195,1
"NRRL3249","3249_Z3_len3137824.region002","3249_Z3_len3137824",2,"BEA1","3249_Z3__g002953--FSPOR_1714","biosynthetic","NRPS",1017497,1026892,1
"NRRL3249","3249_Z3_len3137824.region002","3249_Z3_len3137824",2,"PAN5_1","3249_Z3__g002952--FSPOR_1715","other","N/A",1014486,1015835,-1
"NRRL3249","3249_Z3_len3137824.region003","3249_Z3_len3137824",3,"3249_Z3__g002994--FGSG_07790..FSPOR_1677","3249_Z3__g002994--FGSG_07790..FSPOR_1677","other","N/A",1120387,1121284,1
"NRRL3249","3249_Z3_len3137824.region003","3249_Z3_len3137824",3,"3249_Z3__g002995--FGSG_07791..FSPOR_1676","3249_Z3__g002995--FGSG_07791..FSPOR_1676","other","N/A",1123066,1123710,1
"NRRL3249","3249_Z3_len3137824.region003","3249_Z3_len3137824",3,"3249_Z3__g002996--FGSG_10445..FSPOR_1675","3249_Z3__g002996--FGSG_10445..FSPOR_1675","biosynthetic-additional","N/A",1124758,1125441,1
"NRRL3249","3249_Z3_len3137824.region003","3249_Z3_len3137824",3,"3249_Z3__g002997--FGSG_07792..FSPOR_1674","3249_Z3__g002997--FGSG_07792..FSPOR_1674","other","N/A",1127464,1128581,-1
"NRRL3249","3249_Z3_len3137824.region003","3249_Z3_len3137824",3,"3249_Z3__g002998--FGSG_07793..FSPOR_1673","3249_Z3__g002998--FGSG_07793..FSPOR_1673","biosynthetic-additional","N/A",1130462,1131517,1
"NRRL3249","3249_Z3_len3137824.region003","3249_Z3_len3137824",3,"3249_Z3__g002999--FGSG_07794..FSPOR_1672","3249_Z3__g002999--FGSG_07794..FSPOR_1672","other","N/A",1133689,1134857,1
"NRRL3249","3249_Z3_len3137824.region003","3249_Z3_len3137824",3,"3249_Z3__g003000--FGSG_07797..FSPOR_1670","3249_Z3__g003000--FGSG_07797..FSPOR_1670","biosynthetic-additional","N/A",1136789,1138093,-1
"NRRL3249","3249_Z3_len3137824.region003","3249_Z3_len3137824",3,"3249_Z3__g003001--FSPOR_1669","3249_Z3__g003001--FSPOR_1669","other","N/A",1138793,1139382,-1
"NRRL3249","3249_Z3_len3137824.region003","3249_Z3_len3137824",3,"3249_Z3__g003011--FGSG_13224..FSPOR_1659","3249_Z3__g003011--FGSG_13224..FSPOR_1659","biosynthetic-additional","N/A",1168149,1170581,1
"NRRL3249","3249_Z3_len3137824.region003","3249_Z3_len3137824",3,"FUS1","3249_Z3__g003002--FGSG_07798..FSPOR_1668","biosynthetic","NRPS;T1PKS",1140192,1152037,-1
"NRRL3249","3249_Z3_len3137824.region003","3249_Z3_len3137824",3,"FUS2","3249_Z3__g003003--FGSG_13222..FSPOR_1667","biosynthetic-additional","N/A",1152633,1153892,1
"NRRL3249","3249_Z3_len3137824.region003","3249_Z3_len3137824",3,"FUS3","3249_Z3__g003004--FGSG_13223..FSPOR_1666","biosynthetic-additional","N/A",1154737,1155458,1
"NRRL3249","3249_Z3_len3137824.region003","3249_Z3_len3137824",3,"FUS4","3249_Z3__g003005--FGSG_07800..FSPOR_1665","other","N/A",1155660,1156973,-1
"NRRL3249","3249_Z3_len3137824.region003","3249_Z3_len3137824",3,"FUS5","3249_Z3__g003006--FGSG_07801..FSPOR_1664","other","N/A",1157808,1158509,1
"NRRL3249","3249_Z3_len3137824.region003","3249_Z3_len3137824",3,"FUS6","3249_Z3__g003007--FGSG_07802..FSPOR_1663","transport","N/A",1160123,1161802,1
"NRRL3249","3249_Z3_len3137824.region003","3249_Z3_len3137824",3,"FUS7","3249_Z3__g003008--FGSG_07803..FSPOR_1662","biosynthetic-additional","N/A",1162142,1163983,1
"NRRL3249","3249_Z3_len3137824.region003","3249_Z3_len3137824",3,"FUS8","3249_Z3__g003009--FGSG_07804..FSPOR_1661","biosynthetic-additional","N/A",1164660,1166318,1
"NRRL3249","3249_Z3_len3137824.region003","3249_Z3_len3137824",3,"FUS9","3249_Z3__g003010--FGSG_07805..FSPOR_1660","other","N/A",1166719,1167834,1
"NRRL3249","3249_Z3_len3137824.region004","3249_Z3_len3137824",4,"3249_Z3__g003606--FGSG_07072..FSPOR_9618","3249_Z3__g003606--FGSG_07072..FSPOR_9618","other","N/A",3023738,3024308,1
"NRRL3249","3249_Z3_len3137824.region004","3249_Z3_len3137824",4,"3249_Z3__g003607--FGSG_07071..FSPOR_9617","3249_Z3__g003607--FGSG_07071..FSPOR_9617","other","N/A",3026727,3028103,1
"NRRL3249","3249_Z3_len3137824.region004","3249_Z3_len3137824",4,"3249_Z3__g003608--FGSG_07070..FSPOR_9616","3249_Z3__g003608--FGSG_07070..FSPOR_9616","other","N/A",3028877,3030113,-1
"NRRL3249","3249_Z3_len3137824.region004","3249_Z3_len3137824",4,"3249_Z3__g003609--FGSG_07069..FSPOR_9615","3249_Z3__g003609--FGSG_07069..FSPOR_9615","other","N/A",3030896,3031850,1
"NRRL3249","3249_Z3_len3137824.region004","3249_Z3_len3137824",4,"3249_Z3__g003610--FGSG_07068..FSPOR_9614","3249_Z3__g003610--FGSG_07068..FSPOR_9614","other","N/A",3033302,3035831,-1
"NRRL3249","3249_Z3_len3137824.region004","3249_Z3_len3137824",4,"3249_Z3__g003612--FGSG_07066..FSPOR_9612","3249_Z3__g003612--FGSG_07066..FSPOR_9612","biosynthetic","fungal-RiPP-like",3051862,3052802,1
"NRRL3249","3249_Z3_len3137824.region004","3249_Z3_len3137824",4,"3249_Z3__g003613--FGSG_07065..FSPOR_9611","3249_Z3__g003613--FGSG_07065..FSPOR_9611","other","N/A",3053842,3055128,1
"NRRL3249","3249_Z3_len3137824.region004","3249_Z3_len3137824",4,"3249_Z3__g003614--FGSG_07064..FSPOR_9610","3249_Z3__g003614--FGSG_07064..FSPOR_9610","other","N/A",3055924,3059686,-1
"NRRL3249","3249_Z3_len3137824.region004","3249_Z3_len3137824",4,"3249_Z3__g003615","3249_Z3__g003615","other","N/A",3064966,3065474,1
"NRRL3249","3249_Z3_len3137824.region004","3249_Z3_len3137824",4,"3249_Z3__g003616--FGSG_07063..FSPOR_9609","3249_Z3__g003616--FGSG_07063..FSPOR_9609","other","N/A",3065534,3066457,-1
"NRRL3249","3249_Z3_len3137824.region004","3249_Z3_len3137824",4,"3249_Z3__g003618--FGSG_07061..FSPOR_9607","3249_Z3__g003618--FGSG_07061..FSPOR_9607","other","N/A",3070958,3072292,1
"NRRL3249","3249_Z3_len3137824.region004","3249_Z3_len3137824",4,"3249_Z3__g003622--FGSG_07057..FSPOR_9603","3249_Z3__g003622--FGSG_07057..FSPOR_9603","other","N/A",3076885,3077731,-1
"NRRL3249","3249_Z3_len3137824.region004","3249_Z3_len3137824",4,"3249_Z3__g003623--FGSG_07056..FSPOR_9602","3249_Z3__g003623--FGSG_07056..FSPOR_9602","other","N/A",3078974,3080392,1
"NRRL3249","3249_Z3_len3137824.region004","3249_Z3_len3137824",4,"BNA1","3249_Z3__g003621--FGSG_07058..FSPOR_9604","other","N/A",3076125,3076813,1
"NRRL3249","3249_Z3_len3137824.region004","3249_Z3_len3137824",4,"CTR2","3249_Z3__g003620--FGSG_07059..FSPOR_9605","other","N/A",3074806,3075457,-1
"NRRL3249","3249_Z3_len3137824.region004","3249_Z3_len3137824",4,"ERD1","3249_Z3__g003617--FGSG_07062..FSPOR_9608","other","N/A",3068304,3069576,1
"NRRL3249","3249_Z3_len3137824.region004","3249_Z3_len3137824",4,"PCD1","3249_Z3__g003619--FGSG_07060..FSPOR_9606","other","N/A",3072916,3074223,1
"NRRL3249","3249_Z3_len3137824.region004","3249_Z3_len3137824",4,"UME6","3249_Z3__g003611--FGSG_07067..FSPOR_9613","other","N/A",3046922,3048986,1
"NRRL3249","3249_Z4_len3064622.region001","3249_Z4_len3064622",1,"3249_Z4__g003758--FGSG_11405..FSPOR_8227","3249_Z4__g003758--FGSG_11405..FSPOR_8227","biosynthetic-additional","N/A",358082,359380,-1
"NRRL3249","3249_Z4_len3064622.region001","3249_Z4_len3064622",1,"3249_Z4__g003759--FGSG_13967..FSPOR_8226","3249_Z4__g003759--FGSG_13967..FSPOR_8226","other","N/A",362082,362468,1
"NRRL3249","3249_Z4_len3064622.region001","3249_Z4_len3064622",1,"3249_Z4__g003760--FGSG_11401..FSPOR_8225","3249_Z4__g003760--FGSG_11401..FSPOR_8225","other","N/A",363800,364393,-1
"NRRL3249","3249_Z4_len3064622.region001","3249_Z4_len3064622",1,"3249_Z4__g003762--FGSG_11400..FSPOR_8224","3249_Z4__g003762--FGSG_11400..FSPOR_8224","biosynthetic-additional","N/A",365986,367071,1
"NRRL3249","3249_Z4_len3064622.region001","3249_Z4_len3064622",1,"3249_Z4__g003769--FGSG_11393..FSPOR_8217","3249_Z4__g003769--FGSG_11393..FSPOR_8217","other","N/A",385965,386621,-1
"NRRL3249","3249_Z4_len3064622.region001","3249_Z4_len3064622",1,"3249_Z4__g003771--FGSG_11391..FSPOR_8216","3249_Z4__g003771--FGSG_11391..FSPOR_8216","other","N/A",387936,390254,-1
"NRRL3249","3249_Z4_len3064622.region001","3249_Z4_len3064622",1,"3249_Z4__g003772--FGSG_13971..FSPOR_8215","3249_Z4__g003772--FGSG_13971..FSPOR_8215","transport","N/A",392696,393907,1
"NRRL3249","3249_Z4_len3064622.region001","3249_Z4_len3064622",1,"3249_Z4__g003775--FGSG_11389..FSPOR_11717","3249_Z4__g003775--FGSG_11389..FSPOR_11717","biosynthetic-additional","N/A",397941,399691,-1
"NRRL3249","3249_Z4_len3064622.region001","3249_Z4_len3064622",1,"3249_Z4__g003776","3249_Z4__g003776","other","N/A",400628,401502,1
"NRRL3249","3249_Z4_len3064622.region001","3249_Z4_len3064622",1,"3249_Z4__g003777--FGSG_11388..FSPOR_11718","3249_Z4__g003777--FGSG_11388..FSPOR_11718","biosynthetic-additional","N/A",402714,403997,1
"NRRL3249","3249_Z4_len3064622.region001","3249_Z4_len3064622",1,"CHRY1","3249_Z4__g003767--FGSG_11395..FSPOR_8219","biosynthetic","NRPS",377298,384568,1
"NRRL3249","3249_Z4_len3064622.region001","3249_Z4_len3064622",1,"CHRY2","3249_Z4__g003766--FGSG_11396..FSPOR_8220","biosynthetic-additional","N/A",373424,375710,-1
"NRRL3249","3249_Z4_len3064622.region001","3249_Z4_len3064622",1,"CHRY3","3249_Z4__g003765--FGSG_11397..FSPOR_8221","other","N/A",372014,373198,1
"NRRL3249","3249_Z4_len3064622.region001","3249_Z4_len3064622",1,"CHRY4","3249_Z4__g003764--FGSG_11398..FSPOR_8222","biosynthetic-additional","N/A",370520,371305,-1
"NRRL3249","3249_Z4_len3064622.region001","3249_Z4_len3064622",1,"CHRY5","3249_Z4__g003763--FGSG_11399..FSPOR_8223","biosynthetic-additional","N/A",368248,370032,1
"NRRL3249","3249_Z4_len3064622.region001","3249_Z4_len3064622",1,"CHRY6","3249_Z4__g003768--FGSG_11394..FSPOR_8218","other","N/A",384869,385689,1
"NRRL3249","3249_Z4_len3064622.region002","3249_Z4_len3064622",2,"3249_Z4__g003853--FGSG_11316..FSPOR_9120","3249_Z4__g003853--FGSG_11316..FSPOR_9120","biosynthetic-additional","N/A",593805,595055,1
"NRRL3249","3249_Z4_len3064622.region002","3249_Z4_len3064622",2,"3249_Z4__g003855--FGSG_11326..FSPOR_9121","3249_Z4__g003855--FGSG_11326..FSPOR_9121","other","N/A",600110,601911,-1
"NRRL3249","3249_Z4_len3064622.region002","3249_Z4_len3064622",2,"3249_Z4__g003857--FGSG_11327..FSPOR_9122","3249_Z4__g003857--FGSG_11327..FSPOR_9122","biosynthetic","terpene",603270,604939,-1
"NRRL3249","3249_Z4_len3064622.region002","3249_Z4_len3064622",2,"3249_Z4__g003858--FGSG_11328..FSPOR_9123","3249_Z4__g003858--FGSG_11328..FSPOR_9123","other","N/A",606320,607366,1
"NRRL3249","3249_Z4_len3064622.region002","3249_Z4_len3064622",2,"3249_Z4__g003859--FGSG_11329..FSPOR_9124","3249_Z4__g003859--FGSG_11329..FSPOR_9124","other","N/A",611665,612201,1
"NRRL3249","3249_Z4_len3064622.region002","3249_Z4_len3064622",2,"ats1_1","3249_Z4__g003854","other","N/A",595280,595836,1
"NRRL3249","3249_Z4_len3064622.region003","3249_Z4_len3064622",3,"3249_Z4__g004115--FGSG_11056..FSPOR_4647","3249_Z4__g004115--FGSG_11056..FSPOR_4647","other","N/A",1221633,1222808,1
"NRRL3249","3249_Z4_len3064622.region003","3249_Z4_len3064622",3,"3249_Z4__g004116--FGSG_11055..FSPOR_4646","3249_Z4__g004116--FGSG_11055..FSPOR_4646","other","N/A",1223070,1224749,1
"NRRL3249","3249_Z4_len3064622.region003","3249_Z4_len3064622",3,"3249_Z4__g004118--FGSG_11022..FSPOR_4644","3249_Z4__g004118--FGSG_11022..FSPOR_4644","biosynthetic-additional","N/A",1228079,1229213,-1
"NRRL3249","3249_Z4_len3064622.region003","3249_Z4_len3064622",3,"3249_Z4__g004119--FGSG_11023..FSPOR_4643","3249_Z4__g004119--FGSG_11023..FSPOR_4643","other","N/A",1229664,1230327,1
"NRRL3249","3249_Z4_len3064622.region003","3249_Z4_len3064622",3,"3249_Z4__g004121","3249_Z4__g004121","biosynthetic-additional","N/A",1231166,1231637,-1
"NRRL3249","3249_Z4_len3064622.region003","3249_Z4_len3064622",3,"3249_Z4__g004122--FGSG_11024..FSPOR_4642","3249_Z4__g004122--FGSG_11024..FSPOR_4642","biosynthetic-additional","N/A",1231725,1232822,-1
"NRRL3249","3249_Z4_len3064622.region003","3249_Z4_len3064622",3,"3249_Z4__g004123","3249_Z4__g004123","other","N/A",1233987,1234970,1
"NRRL3249","3249_Z4_len3064622.region003","3249_Z4_len3064622",3,"3249_Z4__g004124--FSPOR_4641","3249_Z4__g004124--FSPOR_4641","other","N/A",1235509,1237189,1
"NRRL3249","3249_Z4_len3064622.region003","3249_Z4_len3064622",3,"3249_Z4__g004127--FGSG_11026..FSPOR_4638","3249_Z4__g004127--FGSG_11026..FSPOR_4638","biosynthetic","NRPS",1240870,1255184,-1
"NRRL3249","3249_Z4_len3064622.region003","3249_Z4_len3064622",3,"3249_Z4__g004128--FGSG_11027..FSPOR_4637","3249_Z4__g004128--FGSG_11027..FSPOR_4637","biosynthetic-additional","N/A",1255822,1257105,-1
"NRRL3249","3249_Z4_len3064622.region003","3249_Z4_len3064622",3,"3249_Z4__g004129--FGSG_11028..FSPOR_4636","3249_Z4__g004129--FGSG_11028..FSPOR_4636","transport","N/A",1258078,1262277,1
"NRRL3249","3249_Z4_len3064622.region003","3249_Z4_len3064622",3,"3249_Z4__g004130--FGSG_11029..FSPOR_4635","3249_Z4__g004130--FGSG_11029..FSPOR_4635","transport","N/A",1263499,1265418,1
"NRRL3249","3249_Z4_len3064622.region003","3249_Z4_len3064622",3,"3249_Z4__g004131--FGSG_11030..FSPOR_4634","3249_Z4__g004131--FGSG_11030..FSPOR_4634","other","N/A",1267491,1268303,1
"NRRL3249","3249_Z4_len3064622.region003","3249_Z4_len3064622",3,"3249_Z4__g004132--FGSG_11031..FSPOR_4633","3249_Z4__g004132--FGSG_11031..FSPOR_4633","other","N/A",1270673,1271305,1
"NRRL3249","3249_Z4_len3064622.region003","3249_Z4_len3064622",3,"3249_Z4__g004133--FGSG_13866..FSPOR_4632","3249_Z4__g004133--FGSG_13866..FSPOR_4632","transport","N/A",1272041,1273695,-1
"NRRL3249","3249_Z4_len3064622.region003","3249_Z4_len3064622",3,"LYS1_1","3249_Z4__g004117--FGSG_11054..FSPOR_4645","biosynthetic-additional","N/A",1226382,1227710,1
"NRRL3249","3249_Z4_len3064622.region003","3249_Z4_len3064622",3,"TRI15","3249_Z4__g004125--FGSG_11025..FSPOR_4639","other","N/A",1238285,1239241,-1
"NRRL3249","3249_Z4_len3064622.region004","3249_Z4_len3064622",4,"3249_Z4__g004165--FGSG_11000..FSPOR_4599","3249_Z4__g004165--FGSG_11000..FSPOR_4599","other","N/A",1346191,1346814,-1
"NRRL3249","3249_Z4_len3064622.region004","3249_Z4_len3064622",4,"3249_Z4__g004166--FGSG_10999..FSPOR_4598","3249_Z4__g004166--FGSG_10999..FSPOR_4598","other","N/A",1347487,1348292,-1
"NRRL3249","3249_Z4_len3064622.region004","3249_Z4_len3064622",4,"3249_Z4__g004167--FGSG_10998..FSPOR_4597","3249_Z4__g004167--FGSG_10998..FSPOR_4597","biosynthetic-additional","N/A",1350206,1351799,-1
"NRRL3249","3249_Z4_len3064622.region004","3249_Z4_len3064622",4,"3249_Z4__g004168--FGSG_10996..FSPOR_4596","3249_Z4__g004168--FGSG_10996..FSPOR_4596","other","N/A",1353478,1355504,1
"NRRL3249","3249_Z4_len3064622.region004","3249_Z4_len3064622",4,"3249_Z4__g004169--FSPOR_4595","3249_Z4__g004169--FSPOR_4595","other","N/A",1355739,1356851,-1
"NRRL3249","3249_Z4_len3064622.region004","3249_Z4_len3064622",4,"3249_Z4__g004170--FGSG_10460..FSPOR_4593","3249_Z4__g004170--FGSG_10460..FSPOR_4593","biosynthetic-additional","N/A",1361428,1362543,-1
"NRRL3249","3249_Z4_len3064622.region004","3249_Z4_len3064622",4,"3249_Z4__g004171--FSPOR_4592","3249_Z4__g004171--FSPOR_4592","biosynthetic","NRPS;T1PKS",1363817,1375750,1
