"Accession","cluster","chrm","region","locus_tag","gene","type","bb_type","start","end","strand"
"NRRL3510","3510_Z2_len4194245.region003","3510_Z2_len4194245",3,"BIM1","3510_Z2__g002144--FGSG_06627..FSPOR_632","other","N/A",836322,837379,-1
"NRRL3510","3510_Z2_len4194245.region003","3510_Z2_len4194245",3,"DRS1","3510_Z2__g002145--FGSG_06628..FSPOR_633","other","N/A",837978,840414,1
"NRRL3510","3510_Z2_len4194245.region003","3510_Z2_len4194245",3,"LEU4","3510_Z2__g002147--FGSG_12952..FSPOR_635","biosynthetic","betalactone",843439,845573,-1
"NRRL3510","3510_Z2_len4194245.region003","3510_Z2_len4194245",3,"PDE1","3510_Z2__g002152--FGSG_06633..FSPOR_639","other","N/A",862286,864068,1
"NRRL3510","3510_Z2_len4194245.region004","3510_Z2_len4194245",4,"3510_Z2__g002580--FGSG_07056..FSPOR_9602","3510_Z2__g002580--FGSG_07056..FSPOR_9602","other","N/A",2387514,2388605,-1
"NRRL3510","3510_Z2_len4194245.region004","3510_Z2_len4194245",4,"3510_Z2__g002581--FGSG_07057..FSPOR_9603","3510_Z2__g002581--FGSG_07057..FSPOR_9603","other","N/A",2390174,2391020,1
"NRRL3510","3510_Z2_len4194245.region004","3510_Z2_len4194245",4,"3510_Z2__g002585--FGSG_07061..FSPOR_9607","3510_Z2__g002585--FGSG_07061..FSPOR_9607","other","N/A",2395614,2396948,-1
"NRRL3510","3510_Z2_len4194245.region004","3510_Z2_len4194245",4,"3510_Z2__g002587--FGSG_07063..FSPOR_9609","3510_Z2__g002587--FGSG_07063..FSPOR_9609","other","N/A",2401449,2402372,1
"NRRL3510","3510_Z2_len4194245.region004","3510_Z2_len4194245",4,"3510_Z2__g002588--FGSG_07064..FSPOR_9610","3510_Z2__g002588--FGSG_07064..FSPOR_9610","other","N/A",2408237,2411999,1
"NRRL3510","3510_Z2_len4194245.region004","3510_Z2_len4194245",4,"3510_Z2__g002589--FGSG_07065..FSPOR_9611","3510_Z2__g002589--FGSG_07065..FSPOR_9611","other","N/A",2412795,2414081,-1
"NRRL3510","3510_Z2_len4194245.region004","3510_Z2_len4194245",4,"3510_Z2__g002590--FGSG_07066..FSPOR_9612","3510_Z2__g002590--FGSG_07066..FSPOR_9612","biosynthetic","fungal-RiPP-like",2415121,2416061,-1
"NRRL3510","3510_Z2_len4194245.region004","3510_Z2_len4194245",4,"3510_Z2__g002592--FGSG_07068..FSPOR_9614","3510_Z2__g002592--FGSG_07068..FSPOR_9614","other","N/A",2432093,2434628,1
"NRRL3510","3510_Z2_len4194245.region004","3510_Z2_len4194245",4,"3510_Z2__g002593--FGSG_07069..FSPOR_9615","3510_Z2__g002593--FGSG_07069..FSPOR_9615","other","N/A",2436079,2437033,-1
"NRRL3510","3510_Z2_len4194245.region004","3510_Z2_len4194245",4,"3510_Z2__g002594--FGSG_07070..FSPOR_9616","3510_Z2__g002594--FGSG_07070..FSPOR_9616","other","N/A",2437816,2439052,1
"NRRL3510","3510_Z2_len4194245.region004","3510_Z2_len4194245",4,"3510_Z2__g002595--FGSG_07071..FSPOR_9617","3510_Z2__g002595--FGSG_07071..FSPOR_9617","other","N/A",2439822,2441198,-1
"NRRL3510","3510_Z2_len4194245.region004","3510_Z2_len4194245",4,"3510_Z2__g002596--FGSG_07072..FSPOR_9618","3510_Z2__g002596--FGSG_07072..FSPOR_9618","other","N/A",2443613,2444024,-1
"NRRL3510","3510_Z2_len4194245.region004","3510_Z2_len4194245",4,"BNA1","3510_Z2__g002582--FGSG_07058..FSPOR_9604","other","N/A",2391092,2391780,-1
"NRRL3510","3510_Z2_len4194245.region004","3510_Z2_len4194245",4,"CTR2","3510_Z2__g002583--FGSG_07059..FSPOR_9605","other","N/A",2392464,2393100,1
"NRRL3510","3510_Z2_len4194245.region004","3510_Z2_len4194245",4,"ERD1","3510_Z2__g002586--FGSG_07062..FSPOR_9608","other","N/A",2398330,2399202,-1
"NRRL3510","3510_Z2_len4194245.region004","3510_Z2_len4194245",4,"PCD1","3510_Z2__g002584--FGSG_07060..FSPOR_9606","other","N/A",2393683,2394990,-1
"NRRL3510","3510_Z2_len4194245.region004","3510_Z2_len4194245",4,"UME6","3510_Z2__g002591--FGSG_07067..FSPOR_9613","other","N/A",2418930,2421057,-1
"NRRL3510","3510_Z22_len496714.region001","3510_Z22_len496714",1,"3510_Z22__g011114--FGSG_07670..FSPOR_1778","3510_Z22__g011114--FGSG_07670..FSPOR_1778","other","N/A",66315,67149,-1
"NRRL3510","3510_Z22_len496714.region001","3510_Z22_len496714",1,"3510_Z22__g011115--FGSG_07671..FSPOR_1777","3510_Z22__g011115--FGSG_07671..FSPOR_1777","biosynthetic-additional","N/A",67674,69053,-1
"NRRL3510","3510_Z22_len496714.region001","3510_Z22_len496714",1,"3510_Z22__g011116--FGSG_07672..FSPOR_1776","3510_Z22__g011116--FGSG_07672..FSPOR_1776","other","N/A",72900,74291,-1
"NRRL3510","3510_Z22_len496714.region001","3510_Z22_len496714",1,"3510_Z22__g011117--FGSG_07673..FSPOR_1775","3510_Z22__g011117--FGSG_07673..FSPOR_1775","biosynthetic","terpene",75291,76309,1
"NRRL3510","3510_Z22_len496714.region001","3510_Z22_len496714",1,"3510_Z22__g011118--FGSG_13181..FSPOR_1773","3510_Z22__g011118--FGSG_13181..FSPOR_1773","other","N/A",79581,80174,1
"NRRL3510","3510_Z22_len496714.region001","3510_Z22_len496714",1,"3510_Z22__g011119--FGSG_13182..FSPOR_1772","3510_Z22__g011119--FGSG_13182..FSPOR_1772","other","N/A",80405,80983,-1
"NRRL3510","3510_Z22_len496714.region001","3510_Z22_len496714",1,"3510_Z22__g011120--FSPOR_1771","3510_Z22__g011120--FSPOR_1771","other","N/A",81595,82107,-1
"NRRL3510","3510_Z22_len496714.region001","3510_Z22_len496714",1,"3510_Z22__g011121--FGSG_13184..FSPOR_1769","3510_Z22__g011121--FGSG_13184..FSPOR_1769","other","N/A",83563,84546,-1
"NRRL3510","3510_Z22_len496714.region002","3510_Z22_len496714",2,"3510_Z22__g011171--FSPOR_1720","3510_Z22__g011171--FSPOR_1720","other","N/A",207367,207730,1
"NRRL3510","3510_Z22_len496714.region002","3510_Z22_len496714",2,"3510_Z22__g011172--FGSG_13202..FSPOR_1719","3510_Z22__g011172--FGSG_13202..FSPOR_1719","biosynthetic-additional","N/A",210125,211099,1
"NRRL3510","3510_Z22_len496714.region002","3510_Z22_len496714",2,"3510_Z22__g011173--FGSG_07728..FSPOR_1718","3510_Z22__g011173--FGSG_07728..FSPOR_1718","other","N/A",211664,212372,1
"NRRL3510","3510_Z22_len496714.region002","3510_Z22_len496714",2,"3510_Z22__g011174--FGSG_07756..FSPOR_1717","3510_Z22__g011174--FGSG_07756..FSPOR_1717","other","N/A",216603,218225,1
"NRRL3510","3510_Z22_len496714.region002","3510_Z22_len496714",2,"3510_Z22__g011175--FGSG_07757..FSPOR_1716","3510_Z22__g011175--FGSG_07757..FSPOR_1716","other","N/A",218399,219729,-1
"NRRL3510","3510_Z22_len496714.region002","3510_Z22_len496714",2,"3510_Z22__g011178--FGSG_07758..FSPOR_1713","3510_Z22__g011178--FGSG_07758..FSPOR_1713","biosynthetic-additional","N/A",236584,237702,1
"NRRL3510","3510_Z22_len496714.region002","3510_Z22_len496714",2,"3510_Z22__g011179","3510_Z22__g011179","other","N/A",238977,242551,1
"NRRL3510","3510_Z22_len496714.region002","3510_Z22_len496714",2,"3510_Z22__g011180","3510_Z22__g011180","other","N/A",243476,243916,1
"NRRL3510","3510_Z22_len496714.region002","3510_Z22_len496714",2,"3510_Z22__g011181--FGSG_07760..FSPOR_1711","3510_Z22__g011181--FGSG_07760..FSPOR_1711","other","N/A",246414,247110,-1
"NRRL3510","3510_Z22_len496714.region002","3510_Z22_len496714",2,"3510_Z22__g011182--FSPOR_1710","3510_Z22__g011182--FSPOR_1710","other","N/A",248034,248786,1
"NRRL3510","3510_Z22_len496714.region002","3510_Z22_len496714",2,"3510_Z22__g011183--FGSG_02302..FSPOR_1709","3510_Z22__g011183--FGSG_02302..FSPOR_1709","other","N/A",249289,250437,-1
"NRRL3510","3510_Z22_len496714.region002","3510_Z22_len496714",2,"3510_Z22__g011184--FSPOR_1708","3510_Z22__g011184--FSPOR_1708","biosynthetic-additional","N/A",252043,253157,1
"NRRL3510","3510_Z22_len496714.region002","3510_Z22_len496714",2,"3510_Z22__g011185--FSPOR_1707","3510_Z22__g011185--FSPOR_1707","other","N/A",253759,254347,1
"NRRL3510","3510_Z22_len496714.region002","3510_Z22_len496714",2,"BEA1","3510_Z22__g011177--FSPOR_1714","biosynthetic","NRPS",226619,236014,1
"NRRL3510","3510_Z22_len496714.region002","3510_Z22_len496714",2,"PAN5_2","3510_Z22__g011176--FSPOR_1715","other","N/A",223629,224978,-1
"NRRL3510","3510_Z22_len496714.region003","3510_Z22_len496714",3,"3510_Z22__g011219--FGSG_07790..FSPOR_1677","3510_Z22__g011219--FGSG_07790..FSPOR_1677","other","N/A",330742,331263,1
"NRRL3510","3510_Z22_len496714.region003","3510_Z22_len496714",3,"3510_Z22__g011220--FGSG_07791..FSPOR_1676","3510_Z22__g011220--FGSG_07791..FSPOR_1676","other","N/A",333045,333689,1
"NRRL3510","3510_Z22_len496714.region003","3510_Z22_len496714",3,"3510_Z22__g011221--FGSG_10445..FSPOR_1675","3510_Z22__g011221--FGSG_10445..FSPOR_1675","biosynthetic-additional","N/A",334737,335420,1
"NRRL3510","3510_Z22_len496714.region003","3510_Z22_len496714",3,"3510_Z22__g011222--FGSG_07792..FSPOR_1674","3510_Z22__g011222--FGSG_07792..FSPOR_1674","other","N/A",337443,338560,-1
"NRRL3510","3510_Z22_len496714.region003","3510_Z22_len496714",3,"3510_Z22__g011223--FGSG_07793..FSPOR_1673","3510_Z22__g011223--FGSG_07793..FSPOR_1673","biosynthetic-additional","N/A",340441,341496,1
"NRRL3510","3510_Z22_len496714.region003","3510_Z22_len496714",3,"3510_Z22__g011224--FGSG_07794..FSPOR_1672","3510_Z22__g011224--FGSG_07794..FSPOR_1672","other","N/A",343687,344855,1
"NRRL3510","3510_Z22_len496714.region003","3510_Z22_len496714",3,"3510_Z22__g011225--FGSG_07797..FSPOR_1670","3510_Z22__g011225--FGSG_07797..FSPOR_1670","biosynthetic-additional","N/A",346776,348080,-1
"NRRL3510","3510_Z22_len496714.region003","3510_Z22_len496714",3,"3510_Z22__g011226--FSPOR_1669","3510_Z22__g011226--FSPOR_1669","other","N/A",348781,349370,-1
"NRRL3510","3510_Z22_len496714.region003","3510_Z22_len496714",3,"3510_Z22__g011236--FGSG_13224..FSPOR_1659","3510_Z22__g011236--FGSG_13224..FSPOR_1659","other","N/A",378137,380762,1
"NRRL3510","3510_Z22_len496714.region003","3510_Z22_len496714",3,"FUS1","3510_Z22__g011227--FGSG_07798..FSPOR_1668","biosynthetic","NRPS;T1PKS",350180,362025,-1
"NRRL3510","3510_Z22_len496714.region003","3510_Z22_len496714",3,"FUS2","3510_Z22__g011228--FGSG_13222..FSPOR_1667","biosynthetic-additional","N/A",362622,363881,1
"NRRL3510","3510_Z22_len496714.region003","3510_Z22_len496714",3,"FUS3","3510_Z22__g011229--FGSG_13223..FSPOR_1666","biosynthetic-additional","N/A",364726,365447,1
"NRRL3510","3510_Z22_len496714.region003","3510_Z22_len496714",3,"FUS4","3510_Z22__g011230--FGSG_07800..FSPOR_1665","other","N/A",365649,366962,-1
"NRRL3510","3510_Z22_len496714.region003","3510_Z22_len496714",3,"FUS5","3510_Z22__g011231--FGSG_07801..FSPOR_1664","other","N/A",367853,368497,1
"NRRL3510","3510_Z22_len496714.region003","3510_Z22_len496714",3,"FUS6","3510_Z22__g011232--FGSG_07802..FSPOR_1663","transport","N/A",370111,371790,1
"NRRL3510","3510_Z22_len496714.region003","3510_Z22_len496714",3,"FUS7","3510_Z22__g011233--FGSG_07803..FSPOR_1662","biosynthetic-additional","N/A",372127,373968,1
"NRRL3510","3510_Z22_len496714.region003","3510_Z22_len496714",3,"FUS8","3510_Z22__g011234--FGSG_07804..FSPOR_1661","biosynthetic-additional","N/A",374648,376306,1
"NRRL3510","3510_Z22_len496714.region003","3510_Z22_len496714",3,"FUS9","3510_Z22__g011235--FGSG_07805..FSPOR_1660","other","N/A",376707,377822,1
"NRRL3510","3510_Z23_len376149.region001","3510_Z23_len376149",1,"3510_Z23__g011296--FSPOR_8569","3510_Z23__g011296--FSPOR_8569","other","N/A",79291,80088,-1
"NRRL3510","3510_Z23_len376149.region001","3510_Z23_len376149",1,"3510_Z23__g011297--FSPOR_8568","3510_Z23__g011297--FSPOR_8568","other","N/A",83256,83812,1
"NRRL3510","3510_Z23_len376149.region001","3510_Z23_len376149",1,"3510_Z23__g011298--FSPOR_8567","3510_Z23__g011298--FSPOR_8567","other","N/A",85887,86328,1
"NRRL3510","3510_Z23_len376149.region001","3510_Z23_len376149",1,"3510_Z23__g011299--FSPOR_8566","3510_Z23__g011299--FSPOR_8566","other","N/A",87316,88089,-1
"NRRL3510","3510_Z23_len376149.region001","3510_Z23_len376149",1,"3510_Z23__g011300--FSPOR_8565","3510_Z23__g011300--FSPOR_8565","other","N/A",89028,89519,-1
"NRRL3510","3510_Z23_len376149.region001","3510_Z23_len376149",1,"3510_Z23__g011301--FSPOR_8563","3510_Z23__g011301--FSPOR_8563","other","N/A",92276,93031,1
"NRRL3510","3510_Z23_len376149.region001","3510_Z23_len376149",1,"3510_Z23__g011302--FSPOR_8562","3510_Z23__g011302--FSPOR_8562","other","N/A",94297,95721,1
"NRRL3510","3510_Z23_len376149.region001","3510_Z23_len376149",1,"3510_Z23__g011303--FSPOR_8561","3510_Z23__g011303--FSPOR_8561","biosynthetic","NRPS-like",96957,100713,-1
"NRRL3510","3510_Z23_len376149.region001","3510_Z23_len376149",1,"3510_Z23__g011304--FSPOR_8560","3510_Z23__g011304--FSPOR_8560","transport","N/A",101446,103079,1
"NRRL3510","3510_Z23_len376149.region001","3510_Z23_len376149",1,"3510_Z23__g011305--FSPOR_8559","3510_Z23__g011305--FSPOR_8559","biosynthetic-additional","N/A",104216,105246,1
"NRRL3510","3510_Z23_len376149.region001","3510_Z23_len376149",1,"3510_Z23__g011306--FGSG_09099..FSPOR_8557","3510_Z23__g011306--FGSG_09099..FSPOR_8557","other","N/A",107463,109086,1
"NRRL3510","3510_Z23_len376149.region001","3510_Z23_len376149",1,"3510_Z23__g011307--FGSG_13739..FSPOR_8556","3510_Z23__g011307--FGSG_13739..FSPOR_8556","biosynthetic-additional","N/A",109472,110760,-1
"NRRL3510","3510_Z23_len376149.region001","3510_Z23_len376149",1,"3510_Z23__g011308--FGSG_13740..FSPOR_8555","3510_Z23__g011308--FGSG_13740..FSPOR_8555","biosynthetic-additional","N/A",112939,113899,-1
"NRRL3510","3510_Z23_len376149.region001","3510_Z23_len376149",1,"3510_Z23__g011309--FGSG_10330..FSPOR_8554","3510_Z23__g011309--FGSG_10330..FSPOR_8554","other","N/A",114739,116084,-1
"NRRL3510","3510_Z23_len376149.region001","3510_Z23_len376149",1,"3510_Z23__g011310--FGSG_10331..FSPOR_8553","3510_Z23__g011310--FGSG_10331..FSPOR_8553","biosynthetic-additional","N/A",116467,117950,1
"NRRL3510","3510_Z23_len376149.region001","3510_Z23_len376149",1,"3510_Z23__g011311--FGSG_10332..FSPOR_8552","3510_Z23__g011311--FGSG_10332..FSPOR_8552","other","N/A",118790,119644,1
"NRRL3510","3510_Z28_len238297.region001","3510_Z28_len238297",1,"3510_Z28__g011699--FSPOR_11472","3510_Z28__g011699--FSPOR_11472","other","N/A",5762,6939,-1
"NRRL3510","3510_Z28_len238297.region001","3510_Z28_len238297",1,"3510_Z28__g011700","3510_Z28__g011700","biosynthetic","NRPS",8566,48827,-1
"NRRL3510","3510_Z28_len238297.region001","3510_Z28_len238297",1,"3510_Z28__g011701","3510_Z28__g011701","biosynthetic-additional","N/A",49770,50534,1
"NRRL3510","3510_Z28_len238297.region001","3510_Z28_len238297",1,"3510_Z28__g011702","3510_Z28__g011702","other","N/A",50564,51559,-1
"NRRL3510","3510_Z28_len238297.region001","3510_Z28_len238297",1,"3510_Z28__g011703","3510_Z28__g011703","transport","N/A",52550,57213,1
"NRRL3510","3510_Z28_len238297.region001","3510_Z28_len238297",1,"3510_Z28__g011704","3510_Z28__g011704","biosynthetic-additional","N/A",58289,60010,-1
"NRRL3510","3510_Z28_len238297.region001","3510_Z28_len238297",1,"3510_Z28__g011705","3510_Z28__g011705","biosynthetic-additional","N/A",60610,61729,1
"NRRL3510","3510_Z28_len238297.region001","3510_Z28_len238297",1,"3510_Z28__g011706--FGSG_01045..FSPOR_220","3510_Z28__g011706--FGSG_01045..FSPOR_220","other","N/A",61826,62614,-1
"NRRL3510","3510_Z28_len238297.region001","3510_Z28_len238297",1,"3510_Z28__g011707","3510_Z28__g011707","biosynthetic-additional","N/A",63633,64643,1
"NRRL3510","3510_Z28_len238297.region001","3510_Z28_len238297",1,"3510_Z28__g011708","3510_Z28__g011708","biosynthetic","T1PKS",65822,73555,1
"NRRL3510","3510_Z3_len3919170.region001","3510_Z3_len3919170",1,"3510_Z3__g003138--FSPOR_10061","3510_Z3__g003138--FSPOR_10061","biosynthetic","T1PKS",2863,11184,-1
"NRRL3510","3510_Z3_len3919170.region001","3510_Z3_len3919170",1,"3510_Z3__g003140--FGSG_08005..FSPOR_10058","3510_Z3__g003140--FGSG_08005..FSPOR_10058","biosynthetic-additional","N/A",18794,20191,1
"NRRL3510","3510_Z3_len3919170.region001","3510_Z3_len3919170",1,"3510_Z3__g003141--FSPOR_10057","3510_Z3__g003141--FSPOR_10057","other","N/A",20923,21475,-1
"NRRL3510","3510_Z3_len3919170.region001","3510_Z3_len3919170",1,"3510_Z3__g003142--FSPOR_10056","3510_Z3__g003142--FSPOR_10056","biosynthetic-additional","N/A",22592,23707,1
"NRRL3510","3510_Z3_len3919170.region001","3510_Z3_len3919170",1,"3510_Z3__g003143--FSPOR_10055","3510_Z3__g003143--FSPOR_10055","other","N/A",24534,26405,-1
"NRRL3510","3510_Z3_len3919170.region001","3510_Z3_len3919170",1,"3510_Z3__g003144--FSPOR_10054","3510_Z3__g003144--FSPOR_10054","biosynthetic-additional","N/A",28278,30227,1
"NRRL3510","3510_Z3_len3919170.region001","3510_Z3_len3919170",1,"MT1_2","3510_Z3__g003139--FSPOR_10059","biosynthetic-additional","N/A",16205,17890,1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003211--FGSG_14016..FSPOR_8290","3510_Z3__g003211--FGSG_14016..FSPOR_8290","other","N/A",289909,291944,1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003212--FGSG_13943..FSPOR_8289","3510_Z3__g003212--FGSG_13943..FSPOR_8289","other","N/A",292196,293302,-1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003213","3510_Z3__g003213","other","N/A",296654,298988,1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003214--FGSG_02910..FSPOR_8286","3510_Z3__g003214--FGSG_02910..FSPOR_8286","other","N/A",301103,301973,-1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003215--FGSG_10335..FSPOR_8285","3510_Z3__g003215--FGSG_10335..FSPOR_8285","other","N/A",303502,305808,-1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003216--FGSG_11475..FSPOR_8284","3510_Z3__g003216--FGSG_11475..FSPOR_8284","transport","N/A",306852,308491,-1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003217--FGSG_11474..FSPOR_8283","3510_Z3__g003217--FGSG_11474..FSPOR_8283","other","N/A",310084,310689,1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003218--FGSG_11473..FSPOR_8281","3510_Z3__g003218--FGSG_11473..FSPOR_8281","biosynthetic-additional","N/A",313045,314149,1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003219--FGSG_11472..FSPOR_8280","3510_Z3__g003219--FGSG_11472..FSPOR_8280","biosynthetic-additional","N/A",315047,317721,1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003220--FGSG_11471..FSPOR_8279","3510_Z3__g003220--FGSG_11471..FSPOR_8279","biosynthetic","fungal-RiPP-like",318188,318891,-1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003221--FGSG_11470..FSPOR_8278","3510_Z3__g003221--FGSG_11470..FSPOR_8278","other","N/A",319971,320820,1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003222--FGSG_11469..FSPOR_8277","3510_Z3__g003222--FGSG_11469..FSPOR_8277","other","N/A",321412,323063,1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003223--FGSG_11468..FSPOR_8276","3510_Z3__g003223--FGSG_11468..FSPOR_8276","other","N/A",323151,324167,-1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003224--FGSG_11467..FSPOR_8275","3510_Z3__g003224--FGSG_11467..FSPOR_8275","other","N/A",325061,326169,-1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003225--FSPOR_8274","3510_Z3__g003225--FSPOR_8274","biosynthetic-additional","N/A",328236,329776,-1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003227--FGSG_13946..FSPOR_8272","3510_Z3__g003227--FGSG_13946..FSPOR_8272","biosynthetic-additional","N/A",333487,335217,1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003228--FGSG_13947..FSPOR_8271","3510_Z3__g003228--FGSG_13947..FSPOR_8271","other","N/A",336650,337636,1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003230","3510_Z3__g003230","other","N/A",340053,340404,-1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003231--FGSG_11465..FSPOR_8270","3510_Z3__g003231--FGSG_11465..FSPOR_8270","biosynthetic-additional","N/A",341200,342069,-1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003232--FGSG_11462..FSPOR_8269","3510_Z3__g003232--FGSG_11462..FSPOR_8269","other","N/A",344906,346603,-1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"3510_Z3__g003233","3510_Z3__g003233","other","N/A",347420,348433,-1
"NRRL3510","3510_Z3_len3919170.region002","3510_Z3_len3919170",2,"FOX2_1","3510_Z3__g003226--FSPOR_8273","biosynthetic-additional","N/A",331717,332634,1
"NRRL3510","3510_Z3_len3919170.region003","3510_Z3_len3919170",3,"3510_Z3__g003285--FGSG_11405..FSPOR_8227","3510_Z3__g003285--FGSG_11405..FSPOR_8227","biosynthetic-additional","N/A",495896,497194,-1
"NRRL3510","3510_Z3_len3919170.region003","3510_Z3_len3919170",3,"3510_Z3__g003286--FGSG_13967..FSPOR_8226","3510_Z3__g003286--FGSG_13967..FSPOR_8226","other","N/A",500348,501196,1
"NRRL3510","3510_Z3_len3919170.region003","3510_Z3_len3919170",3,"3510_Z3__g003287--FGSG_11401..FSPOR_8225","3510_Z3__g003287--FGSG_11401..FSPOR_8225","other","N/A",501626,502219,-1
"NRRL3510","3510_Z3_len3919170.region003","3510_Z3_len3919170",3,"3510_Z3__g003289--FGSG_11400..FSPOR_8224","3510_Z3__g003289--FGSG_11400..FSPOR_8224","biosynthetic-additional","N/A",503810,504895,1
"NRRL3510","3510_Z3_len3919170.region003","3510_Z3_len3919170",3,"3510_Z3__g003296--FGSG_11393..FSPOR_8217","3510_Z3__g003296--FGSG_11393..FSPOR_8217","other","N/A",523791,524447,-1
"NRRL3510","3510_Z3_len3919170.region003","3510_Z3_len3919170",3,"3510_Z3__g003298--FGSG_11391..FSPOR_8216","3510_Z3__g003298--FGSG_11391..FSPOR_8216","other","N/A",525756,528074,-1
"NRRL3510","3510_Z3_len3919170.region003","3510_Z3_len3919170",3,"3510_Z3__g003299--FGSG_13971..FSPOR_8215","3510_Z3__g003299--FGSG_13971..FSPOR_8215","transport","N/A",530650,531744,1
"NRRL3510","3510_Z3_len3919170.region003","3510_Z3_len3919170",3,"3510_Z3__g003302--FGSG_11389..FSPOR_11717","3510_Z3__g003302--FGSG_11389..FSPOR_11717","biosynthetic-additional","N/A",535817,537567,-1
"NRRL3510","3510_Z3_len3919170.region003","3510_Z3_len3919170",3,"3510_Z3__g003303","3510_Z3__g003303","other","N/A",538501,539375,1
"NRRL3510","3510_Z3_len3919170.region003","3510_Z3_len3919170",3,"3510_Z3__g003304--FGSG_11388..FSPOR_11718","3510_Z3__g003304--FGSG_11388..FSPOR_11718","biosynthetic-additional","N/A",540587,541870,1
"NRRL3510","3510_Z3_len3919170.region003","3510_Z3_len3919170",3,"CHRY1","3510_Z3__g003294--FGSG_11395..FSPOR_8219","biosynthetic","NRPS",515116,522386,1
"NRRL3510","3510_Z3_len3919170.region003","3510_Z3_len3919170",3,"CHRY2","3510_Z3__g003293--FGSG_11396..FSPOR_8220","biosynthetic-additional","N/A",511241,513527,-1
"NRRL3510","3510_Z3_len3919170.region003","3510_Z3_len3919170",3,"CHRY3","3510_Z3__g003292--FGSG_11397..FSPOR_8221","other","N/A",509834,511018,1
"NRRL3510","3510_Z3_len3919170.region003","3510_Z3_len3919170",3,"CHRY4","3510_Z3__g003291--FGSG_11398..FSPOR_8222","biosynthetic-additional","N/A",508337,509122,-1
"NRRL3510","3510_Z3_len3919170.region003","3510_Z3_len3919170",3,"CHRY5","3510_Z3__g003290--FGSG_11399..FSPOR_8223","biosynthetic-additional","N/A",506068,507852,1
"NRRL3510","3510_Z3_len3919170.region003","3510_Z3_len3919170",3,"CHRY6","3510_Z3__g003295--FGSG_11394..FSPOR_8218","other","N/A",522695,523070,1
"NRRL3510","3510_Z3_len3919170.region004","3510_Z3_len3919170",4,"3510_Z3__g003373--FGSG_11316..FSPOR_9120","3510_Z3__g003373--FGSG_11316..FSPOR_9120","biosynthetic-additional","N/A",731394,732644,1
"NRRL3510","3510_Z3_len3919170.region004","3510_Z3_len3919170",4,"3510_Z3__g003375--FGSG_11326..FSPOR_9121","3510_Z3__g003375--FGSG_11326..FSPOR_9121","other","N/A",737705,739506,-1
"NRRL3510","3510_Z3_len3919170.region004","3510_Z3_len3919170",4,"3510_Z3__g003377--FGSG_11327..FSPOR_9122","3510_Z3__g003377--FGSG_11327..FSPOR_9122","biosynthetic","terpene",740865,742534,-1
"NRRL3510","3510_Z3_len3919170.region004","3510_Z3_len3919170",4,"3510_Z3__g003378--FGSG_11328..FSPOR_9123","3510_Z3__g003378--FGSG_11328..FSPOR_9123","other","N/A",743914,744960,1
"NRRL3510","3510_Z3_len3919170.region004","3510_Z3_len3919170",4,"ats1_2","3510_Z3__g003374","other","N/A",732800,733425,1
"NRRL3510","3510_Z3_len3919170.region005","3510_Z3_len3919170",5,"3510_Z3__g003625--FGSG_11055..FSPOR_4646","3510_Z3__g003625--FGSG_11055..FSPOR_4646","other","N/A",1349419,1351098,1
"NRRL3510","3510_Z3_len3919170.region005","3510_Z3_len3919170",5,"3510_Z3__g003627--FGSG_11022..FSPOR_4644","3510_Z3__g003627--FGSG_11022..FSPOR_4644","biosynthetic-additional","N/A",1354420,1355554,-1
